35	8.77	7.52	19.74	8.77	14.36	19.74	14.36	7.52	14.36	10.53	10.53	7.52	14.36	14.36	7.52	8.77	8.77	14.36	8.77	19.74	7.52	14.36	8.77	10.53	7.52	19.74	10.53	10.53	8.77	8.77	8.77	8.77	14.36	14.36	10.53
36	8.77	7.52	19.74	8.77	14.36	19.74	14.36	7.52	14.36	10.53	10.53	7.52	14.36	14.36	7.52	8.77	8.77	14.36	8.77	19.74	7.52	14.36	8.77	10.53	7.52	19.74	10.53	10.53	8.77	8.77	8.77	8.77	14.36	14.36	10.53
33	8.74	7.49	19.67	8.74	14.30	19.67	14.30	7.49	14.30	10.49	10.49	7.49	14.30	14.30	7.49	8.74	8.74	14.30	8.74	19.67	7.49	14.30	8.74	10.49	7.49	19.67	10.49	10.49	8.74	8.74	8.74	8.74	14.30	14.30	10.49
34	8.84	7.58	19.89	8.84	14.47	19.89	14.47	7.58	14.47	10.61	10.61	7.58	14.47	14.47	7.58	8.84	8.84	14.47	8.84	19.89	7.58	14.47	8.84	10.61	7.58	19.89	10.61	10.61	8.84	8.84	8.84	8.84	14.47	14.47	10.61
39	8.68	7.44	19.52	8.68	14.20	19.52	14.20	7.44	14.20	10.41	10.41	7.44	14.20	14.20	7.44	8.68	8.68	14.20	8.68	19.52	7.44	14.20	8.68	10.41	7.44	19.52	10.41	10.41	8.68	8.68	8.68	8.68	14.20	14.20	10.41
37	8.89	7.62	20.01	8.89	14.55	20.01	14.55	7.62	14.55	10.67	10.67	7.62	14.55	14.55	7.62	8.89	8.89	14.55	8.89	20.01	7.62	14.55	8.89	10.67	7.62	20.01	10.67	10.67	8.89	8.89	8.89	8.89	14.55	14.55	10.67
38	8.78	7.53	19.76	8.78	14.37	19.76	14.37	7.53	14.37	10.54	10.54	7.53	14.37	14.37	7.53	8.78	8.78	14.37	8.78	19.76	7.53	14.37	8.78	10.54	7.53	19.76	10.54	10.54	8.78	8.78	8.78	8.78	14.37	14.37	10.54
43	8.72	7.47	19.61	8.72	14.26	19.61	14.26	7.47	14.26	10.46	10.46	7.47	14.26	14.26	7.47	8.72	8.72	14.26	8.72	19.61	7.47	14.26	8.72	10.46	7.47	19.61	10.46	10.46	8.72	8.72	8.72	8.72	14.26	14.26	10.46
42	8.98	7.69	20.19	8.98	14.69	20.19	14.69	7.69	14.69	10.77	10.77	7.69	14.69	14.69	7.69	8.98	8.98	14.69	8.98	20.19	7.69	14.69	8.98	10.77	7.69	20.19	10.77	10.77	8.98	8.98	8.98	8.98	14.69	14.69	10.77
41	8.76	7.51	19.71	8.76	14.33	19.71	14.33	7.51	14.33	10.51	10.51	7.51	14.33	14.33	7.51	8.76	8.76	14.33	8.76	19.71	7.51	14.33	8.76	10.51	7.51	19.71	10.51	10.51	8.76	8.76	8.76	8.76	14.33	14.33	10.51
40	8.82	7.56	19.84	8.82	14.43	19.84	14.43	7.56	14.43	10.58	10.58	7.56	14.43	14.43	7.56	8.82	8.82	14.43	8.82	19.84	7.56	14.43	8.82	10.58	7.56	19.84	10.58	10.58	8.82	8.82	8.82	8.82	14.43	14.43	10.58
