0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	25.14	25.14	13.41	18.29	18.29	18.29	25.14	11.18	11.18	11.18
2	24.71	24.71	13.18	17.97	17.97	17.97	24.71	10.98	10.98	10.98
3	25.16	25.16	13.42	18.30	18.30	18.30	25.16	11.18	11.18	11.18
4	25.67	25.67	13.69	18.67	18.67	18.67	25.67	11.41	11.41	11.41
5	26.10	26.10	13.92	18.98	18.98	18.98	26.10	11.60	11.60	11.60
6	25.35	25.35	13.52	18.44	18.44	18.44	25.35	11.27	11.27	11.27
7	24.81	24.81	13.23	18.04	18.04	18.04	24.81	11.03	11.03	11.03
8	24.69	24.69	13.17	17.96	17.96	17.96	24.69	10.98	10.98	10.98
800	19.65	19.65	10.48	14.29	14.29	14.29	19.65	8.73	8.73	8.73
9	25.59	25.59	13.65	18.61	18.61	18.61	25.59	11.38	11.38	11.38
801	19.56	19.56	10.43	14.22	14.22	14.22	19.56	8.69	8.69	8.69
802	19.88	19.88	10.60	14.45	14.45	14.45	19.88	8.83	8.83	8.83
803	20.14	20.14	10.74	14.65	14.65	14.65	20.14	8.95	8.95	8.95
804	20.12	20.12	10.73	14.63	14.63	14.63	20.12	8.94	8.94	8.94
805	19.65	19.65	10.48	14.29	14.29	14.29	19.65	8.73	8.73	8.73
806	19.99	19.99	10.66	14.54	14.54	14.54	19.99	8.88	8.88	8.88
807	20.16	20.16	10.75	14.66	14.66	14.66	20.16	8.96	8.96	8.96
808	19.65	19.65	10.48	14.29	14.29	14.29	19.65	8.73	8.73	8.73
809	19.54	19.54	10.42	14.21	14.21	14.21	19.54	8.68	8.68	8.68
1000	4.73	4.73	2.52	3.44	3.44	3.44	4.73	2.10	2.10	2.10
810	20.06	20.06	10.70	14.59	14.59	14.59	20.06	8.92	8.92	8.92
811	20.08	20.08	10.71	14.60	14.60	14.60	20.08	8.93	8.93	8.93
812	19.82	19.82	10.57	14.41	14.41	14.41	19.82	8.81	8.81	8.81
813	19.91	19.91	10.62	14.48	14.48	14.48	19.91	8.85	8.85	8.85
814	20.16	20.16	10.75	14.66	14.66	14.66	20.16	8.96	8.96	8.96
815	19.88	19.88	10.60	14.45	14.45	14.45	19.88	8.83	8.83	8.83
816	19.74	19.74	10.53	14.36	14.36	14.36	19.74	8.77	8.77	8.77
817	19.74	19.74	10.53	14.36	14.36	14.36	19.74	8.77	8.77	8.77
818	19.78	19.78	10.55	14.39	14.39	14.39	19.78	8.79	8.79	8.79
819	19.44	19.44	10.37	14.14	14.14	14.14	19.44	8.64	8.64	8.64
820	20.01	20.01	10.67	14.55	14.55	14.55	20.01	8.89	8.89	8.89
821	19.93	19.93	10.63	14.50	14.50	14.50	19.93	8.86	8.86	8.86
