22	1.16	1.90	0.99	1.39	1.90	2.61	2.61	1.16	0.99	2.61	1.16	1.16	2.61	0.99	2.61	2.61	1.90	1.90	1.39	1.39
23	2.53	4.13	2.16	3.03	4.13	5.68	5.68	2.53	2.16	5.68	2.53	2.53	5.68	2.16	5.68	5.68	4.13	4.13	3.03	3.03
24	3.22	5.26	2.76	3.86	5.26	7.24	7.24	3.22	2.76	7.24	3.22	3.22	7.24	2.76	7.24	7.24	5.26	5.26	3.86	3.86
25	0.38	0.61	0.32	0.45	0.61	0.84	0.84	0.38	0.32	0.84	0.38	0.38	0.84	0.32	0.84	0.84	0.61	0.61	0.45	0.45
26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
10	8.74	14.30	7.49	10.49	14.30	19.67	19.67	8.74	7.49	19.67	8.74	8.74	19.67	7.49	19.67	19.67	14.30	14.30	10.49	10.49
11	8.76	14.33	7.51	10.51	14.33	19.71	19.71	8.76	7.51	19.71	8.76	8.76	19.71	7.51	19.71	19.71	14.33	14.33	10.51	10.51
12	8.76	14.33	7.51	10.51	14.33	19.71	19.71	8.76	7.51	19.71	8.76	8.76	19.71	7.51	19.71	19.71	14.33	14.33	10.51	10.51
13	8.85	14.48	7.59	10.62	14.48	19.91	19.91	8.85	7.59	19.91	8.85	8.85	19.91	7.59	19.91	19.91	14.48	14.48	10.62	10.62
14	8.64	14.14	7.41	10.37	14.14	19.44	19.44	8.64	7.41	19.44	8.64	8.64	19.44	7.41	19.44	19.44	14.14	14.14	10.37	10.37
15	0.60	0.98	0.51	0.72	0.98	1.35	1.35	0.60	0.51	1.35	0.60	0.60	1.35	0.51	1.35	1.35	0.98	0.98	0.72	0.72
16	1.18	1.94	1.01	1.42	1.94	2.66	2.66	1.18	1.01	2.66	1.18	1.18	2.66	1.01	2.66	2.66	1.94	1.94	1.42	1.42
17	8.66	14.17	7.42	10.39	14.17	19.48	19.48	8.66	7.42	19.48	8.66	8.66	19.48	7.42	19.48	19.48	14.17	14.17	10.39	10.39
18	8.87	14.51	7.60	10.64	14.51	19.95	19.95	8.87	7.60	19.95	8.87	8.87	19.95	7.60	19.95	19.95	14.51	14.51	10.64	10.64
19	9.03	14.77	7.74	10.83	14.77	20.31	20.31	9.03	7.74	20.31	9.03	9.03	20.31	7.74	20.31	20.31	14.77	14.77	10.83	10.83
0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11.16	18.26	9.56	13.39	18.26	25.11	25.11	11.16	9.56	25.11	11.16	11.16	25.11	9.56	25.11	25.11	18.26	18.26	13.39	13.39
2	11.53	18.86	9.88	13.83	18.86	25.93	25.93	11.53	9.88	25.93	11.53	11.53	25.93	9.88	25.93	25.93	18.86	18.86	13.83	13.83
3	11.13	18.22	9.54	13.36	18.22	25.05	25.05	11.13	9.54	25.05	11.13	11.13	25.05	9.54	25.05	25.05	18.22	18.22	13.36	13.36
4	11.33	18.55	9.71	13.60	18.55	25.50	25.50	11.33	9.71	25.50	11.33	11.33	25.50	9.71	25.50	25.50	18.55	18.55	13.60	13.60
5	11.48	18.79	9.84	13.78	18.79	25.84	25.84	11.48	9.84	25.84	11.48	11.48	25.84	9.84	25.84	25.84	18.79	18.79	13.78	13.78
6	8.83	14.44	7.56	10.59	14.44	19.86	19.86	8.83	7.56	19.86	8.83	8.83	19.86	7.56	19.86	19.86	14.44	14.44	10.59	10.59
7	8.83	14.44	7.56	10.59	14.44	19.86	19.86	8.83	7.56	19.86	8.83	8.83	19.86	7.56	19.86	19.86	14.44	14.44	10.59	10.59
8	9.07	14.84	7.77	10.88	14.84	20.40	20.40	9.07	7.77	20.40	9.07	9.07	20.40	7.77	20.40	20.40	14.84	14.84	10.88	10.88
9	9.01	14.74	7.72	10.81	14.74	20.27	20.27	9.01	7.72	20.27	9.01	9.01	20.27	7.72	20.27	20.27	14.74	14.74	10.81	10.81
20	9.11	14.90	7.81	10.93	14.90	20.49	20.49	9.11	7.81	20.49	9.11	9.11	20.49	7.81	20.49	20.49	14.90	14.90	10.93	10.93
21	8.97	14.67	7.69	10.76	14.67	20.18	20.18	8.97	7.69	20.18	8.97	8.97	20.18	7.69	20.18	20.18	14.67	14.67	10.76	10.76
