15	16	0.00
0	9	0
4	8	0.06
16	26	0
12	26	0
16	21	0.00
16	20	0.00
2	26	0
5	13	0.06
6	26	0
26	26	0
22	26	0
22	23	0.00
5	26	0
4	12	0.06
15	26	0
11	26	0
0	15	0
0	14	0
19	26	0
0	17	0
0	16	0
8	15	0.00
0	11	0
0	10	0
9	26	0
0	13	0
4	14	0.06
0	12	0
25	26	0
21	26	0
1	6	0.06
1	7	0.06
14	26	0
1	9	0.06
3	11	0.06
0	20	0
10	26	0
0	26	0
0	25	0
18	26	0
8	26	0
0	22	0
0	21	0
4	26	0
0	24	0
0	23	0
24	25	0.01
24	26	0
0	19	0
0	18	0
20	26	0
20	22	0.06
2	10	0.06
16	18	0.00
16	17	0.00
13	26	0
16	19	0.00
17	26	0
3	26	0
7	26	0
0	2	0
0	3	0
0	4	0
23	26	0
0	5	0
23	24	0.69
0	6	0
0	7	0
0	8	0
