67	457	0.06
67	458	0.06
116	946	0.06
67	459	0.06
53	396	0.06
120	250	0.06
37	392	0.06
102	647	0.06
79	909	0.06
67	454	0.06
67	455	0.06
67	456	0.06
98	566	0.06
5	593	0.06
59	461	0.06
155	803	0.06
59	464	0.06
53	398	0.06
53	397	0.06
66	896	0.06
98	569	0.06
87	917	0.06
141	737	0.06
141	735	0.06
165	425	0.06
134	784	0.06
141	971	0.06
141	734	0.06
141	733	0.06
141	732	0.06
58	888	0.06
22	275	0.06
76	483	0.06
103	672	0.06
7	198	0.06
7	199	0.06
18	747	0.06
143	335	0.06
132	962	0.06
150	772	0.06
12	229	0.06
133	763	0.06
29	186	0.06
110	613	0.06
163	822	0.06
110	612	0.06
142	322	0.06
151	580	0.06
157	675	0.06
163	827	0.06
90	420	0.06
75	428	0.06
49	879	0.06
11	841	0.06
19	758	0.06
150	775	0.06
58	419	0.06
68	477	0.06
150	776	0.06
150	773	0.06
96	926	0.06
150	774	0.06
140	726	0.06
125	955	0.06
140	728	0.06
13	271	0.06
140	727	0.06
142	793	0.06
9	610	0.06
66	452	0.06
66	453	0.06
66	450	0.06
142	740	0.06
66	451	0.06
110	673	0.06
142	744	0.06
142	743	0.06
99	573	0.06
6	197	0.06
45	366	0.06
111	657	0.06
52	394	0.06
50	796	0.06
88	918	0.06
14	240	0.06
14	241	0.06
117	947	0.06
52	393	0.06
78	908	0.06
133	316	0.06
107	937	0.06
21	272	0.06
142	972	0.06
145	388	0.06
162	821	0.06
162	820	0.06
20	268	0.06
20	266	0.06
25	721	0.06
20	269	0.06
130	285	0.06
9	839	0.06
59	889	0.06
144	579	0.06
124	954	0.06
67	482	0.06
65	895	0.06
5	191	0.06
13	231	0.06
49	439	0.06
13	233	0.06
13	234	0.06
162	818	0.06
162	817	0.06
10	840	0.06
51	576	0.06
124	719	0.06
134	399	0.06
46	367	0.06
61	557	0.06
151	981	0.06
11	227	0.06
91	289	0.06
143	764	0.06
152	782	0.06
11	223	0.06
133	353	0.06
33	312	0.06
72	414	0.06
157	800	0.06
157	802	0.06
49	463	0.06
101	683	0.06
68	898	0.06
30	668	0.06
88	533	0.06
132	562	0.06
132	568	0.06
143	973	0.06
74	478	0.06
152	780	0.06
152	781	0.06
123	953	0.06
74	479	0.06
77	487	0.06
77	484	0.06
77	486	0.06
77	485	0.06
143	745	0.06
143	746	0.06
143	748	0.06
143	749	0.06
123	729	0.06
74	467	0.06
87	500	0.06
97	561	0.06
47	375	0.06
47	374	0.06
10	644	0.06
47	373	0.06
47	372	0.06
85	915	0.06
73	646	0.06
67	897	0.06
151	555	0.06
126	359	0.06
111	247	0.06
154	368	0.06
144	752	0.06
144	753	0.06
152	360	0.06
144	750	0.06
144	751	0.06
131	255	0.06
47	369	0.06
115	945	0.06
11	270	0.06
134	189	0.06
93	923	0.06
130	687	0.06
6	354	0.06
130	688	0.06
104	468	0.06
61	362	0.06
130	690	0.06
77	279	0.06
75	480	0.06
100	609	0.06
10	221	0.06
10	220	0.06
75	481	0.06
83	274	0.06
89	536	0.06
24	759	0.06
151	777	0.06
89	534	0.06
89	535	0.06
151	779	0.06
30	860	0.06
11	497	0.06
48	380	0.06
48	383	0.06
158	806	0.06
131	235	0.06
158	804	0.06
10	217	0.06
164	824	0.06
158	808	0.06
10	219	0.06
158	807	0.06
51	725	0.06
122	952	0.06
144	974	0.06
75	465	0.06
48	378	0.06
48	379	0.06
86	916	0.06
48	376	0.06
165	600	0.06
131	470	0.06
150	980	0.06
83	281	0.06
39	869	0.06
66	608	0.06
19	563	0.06
123	761	0.06
31	669	0.06
78	309	0.06
37	711	0.06
121	736	0.06
136	715	0.06
41	492	0.06
104	934	0.06
136	713	0.06
123	574	0.06
7	766	0.06
78	314	0.06
92	922	0.06
39	337	0.06
145	757	0.06
39	338	0.06
39	336	0.06
145	754	0.06
145	755	0.06
63	792	0.06
145	756	0.06
144	720	0.06
14	844	0.06
47	791	0.06
121	951	0.06
32	556	0.06
29	859	0.06
50	168	0.06
47	306	0.06
120	705	0.06
29	620	0.06
76	906	0.06
113	623	0.06
113	622	0.06
17	251	0.06
56	273	0.06
73	278	0.06
17	252	0.06
17	253	0.06
17	254	0.06
72	232	0.06
62	308	0.06
72	473	0.06
154	236	0.06
72	472	0.06
93	742	0.06
145	975	0.06
136	966	0.06
160	990	0.06
46	717	0.06
38	318	0.06
55	885	0.06
36	710	0.06
55	408	0.06
55	407	0.06
55	406	0.06
48	319	0.06
39	370	0.06
42	493	0.06
78	351	0.06
15	845	0.06
130	960	0.06
104	504	0.06
38	332	0.06
120	950	0.06
38	334	0.06
55	411	0.06
91	921	0.06
122	589	0.06
135	709	0.06
62	320	0.06
120	714	0.06
39	341	0.06
39	342	0.06
39	343	0.06
87	650	0.06
47	502	0.06
93	550	0.06
39	339	0.06
0	830	0.06
123	598	0.06
105	553	0.06
18	259	0.06
54	405	0.06
54	404	0.06
18	257	0.06
18	258	0.06
135	965	0.06
73	476	0.06
29	809	0.06
93	548	0.06
93	549	0.06
54	884	0.06
54	403	0.06
54	402	0.06
3	237	0.06
160	310	0.06
14	825	0.06
73	475	0.06
123	365	0.06
73	474	0.06
141	222	0.06
56	409	0.06
106	936	0.06
56	886	0.06
128	684	0.06
12	842	0.06
12	601	0.06
90	920	0.06
51	389	0.06
111	616	0.06
111	615	0.06
15	243	0.06
56	412	0.06
15	244	0.06
111	614	0.06
51	391	0.06
51	390	0.06
56	418	0.06
15	245	0.06
134	703	0.06
77	907	0.06
15	246	0.06
134	702	0.06
76	760	0.06
15	248	0.06
134	704	0.06
134	707	0.06
134	706	0.06
131	961	0.06
163	993	0.06
118	948	0.06
89	919	0.06
40	870	0.06
121	554	0.06
121	315	0.06
162	505	0.06
37	331	0.06
37	330	0.06
165	361	0.06
128	228	0.06
14	239	0.06
66	357	0.06
29	224	0.06
14	238	0.06
39	395	0.06
92	545	0.06
13	676	0.06
92	546	0.06
92	547	0.06
13	679	0.06
37	328	0.06
37	329	0.06
27	857	0.06
829	899	0.00
37	327	0.06
134	964	0.06
165	363	0.06
93	340	0.06
74	904	0.06
103	933	0.06
92	544	0.06
140	686	0.06
13	843	0.06
105	935	0.06
50	384	0.06
50	386	0.06
50	385	0.06
149	979	0.06
50	387	0.06
128	648	0.06
163	326	0.06
57	415	0.06
133	701	0.06
133	700	0.06
66	176	0.06
129	685	0.06
64	321	0.06
57	416	0.06
162	992	0.06
158	276	0.06
119	949	0.06
112	619	0.06
829	873	0.00
71	469	0.06
112	618	0.06
829	874	0.00
112	617	0.06
26	805	0.06
57	887	0.06
164	355	0.06
121	358	0.06
829	864	0.00
84	631	0.06
829	865	0.00
41	871	0.06
828	829	0.00
181	828	0.00
142	242	0.06
133	963	0.06
121	364	0.06
99	632	0.06
91	541	0.06
161	991	0.06
75	905	0.06
91	542	0.06
99	639	0.06
91	543	0.06
28	858	0.06
36	324	0.06
36	325	0.06
39	190	0.06
16	498	0.06
83	333	0.06
26	626	0.06
52	226	0.06
150	430	0.06
165	771	0.06
83	577	0.06
148	978	0.06
90	537	0.06
90	538	0.06
90	539	0.06
26	856	0.06
68	377	0.06
93	166	0.06
150	437	0.06
140	826	0.06
51	881	0.06
165	995	0.06
108	607	0.06
108	606	0.06
141	643	0.06
72	902	0.06
101	931	0.06
90	540	0.06
85	196	0.06
76	588	0.06
41	602	0.06
156	986	0.06
22	174	0.06
150	413	0.06
3	833	0.06
42	630	0.06
18	848	0.06
42	872	0.06
142	435	0.06
60	423	0.06
142	624	0.06
33	863	0.06
92	177	0.06
51	225	0.06
33	627	0.06
65	510	0.06
49	300	0.06
139	969	0.06
25	855	0.06
59	552	0.06
164	994	0.06
60	890	0.06
148	317	0.06
19	849	0.06
73	903	0.06
50	880	0.06
133	444	0.06
107	605	0.06
83	313	0.06
81	501	0.06
107	604	0.06
107	603	0.06
977	996	0.06
151	249	0.06
27	417	0.06
102	932	0.06
11	762	0.06
0	167	0.06
157	987	0.06
24	854	0.06
4	834	0.06
39	722	0.06
103	170	0.06
158	988	0.06
72	769	0.06
101	558	0.06
123	611	0.06
3	460	0.06
27	277	0.06
115	633	0.06
49	344	0.06
19	263	0.06
19	264	0.06
19	265	0.06
19	260	0.06
73	571	0.06
19	261	0.06
19	262	0.06
102	586	0.06
30	304	0.06
30	303	0.06
157	716	0.06
132	689	0.06
102	587	0.06
27	296	0.06
27	295	0.06
27	298	0.06
27	297	0.06
27	294	0.06
1	831	0.06
105	595	0.06
105	597	0.06
132	697	0.06
132	696	0.06
102	572	0.06
132	699	0.06
16	846	0.06
132	698	0.06
132	693	0.06
132	695	0.06
132	694	0.06
39	712	0.06
53	400	0.06
30	551	0.06
53	883	0.06
2	625	0.06
56	288	0.06
159	989	0.06
83	371	0.06
145	681	0.06
45	875	0.06
23	853	0.06
116	637	0.06
28	286	0.06
130	567	0.06
19	218	0.06
67	301	0.06
123	667	0.06
103	590	0.06
103	592	0.06
123	666	0.06
49	382	0.06
49	381	0.06
72	739	0.06
100	930	0.06
996	997	0.00
104	594	0.06
28	299	0.06
52	882	0.06
119	495	0.06
31	311	0.06
153	256	0.06
27	499	0.06
2	832	0.06
117	642	0.06
124	670	0.06
31	305	0.06
17	847	0.06
829	967	0.00
829	968	0.00
8	211	0.06
8	210	0.06
8	212	0.06
85	741	0.06
3	185	0.06
3	183	0.06
64	489	0.06
3	184	0.06
122	659	0.06
3	181	0.06
829	956	0.00
3	182	0.06
829	957	0.00
26	293	0.06
26	292	0.06
131	691	0.06
130	640	0.06
131	692	0.06
15	767	0.06
121	629	0.06
128	958	0.06
122	660	0.06
