22	1.16	1.39	1.90	1.39	1.90	0.99	1.90	2.61	1.39	2.61	2.61	1.16	0.99	1.16	1.39
23	2.53	3.03	4.13	3.03	4.13	2.16	4.13	5.68	3.03	5.68	5.68	2.53	2.16	2.53	3.03
24	3.22	3.86	5.26	3.86	5.26	2.76	5.26	7.24	3.86	7.24	7.24	3.22	2.76	3.22	3.86
25	0.38	0.45	0.61	0.45	0.61	0.32	0.61	0.84	0.45	0.84	0.84	0.38	0.32	0.38	0.45
26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
10	8.74	10.49	14.30	10.49	14.30	7.49	14.30	19.67	10.49	19.67	19.67	8.74	7.49	8.74	10.49
11	8.76	10.51	14.33	10.51	14.33	7.51	14.33	19.71	10.51	19.71	19.71	8.76	7.51	8.76	10.51
12	8.76	10.51	14.33	10.51	14.33	7.51	14.33	19.71	10.51	19.71	19.71	8.76	7.51	8.76	10.51
13	8.85	10.62	14.48	10.62	14.48	7.59	14.48	19.91	10.62	19.91	19.91	8.85	7.59	8.85	10.62
14	8.64	10.37	14.14	10.37	14.14	7.41	14.14	19.44	10.37	19.44	19.44	8.64	7.41	8.64	10.37
15	0.60	0.72	0.98	0.72	0.98	0.51	0.98	1.35	0.72	1.35	1.35	0.60	0.51	0.60	0.72
16	1.18	1.42	1.94	1.42	1.94	1.01	1.94	2.66	1.42	2.66	2.66	1.18	1.01	1.18	1.42
17	8.66	10.39	14.17	10.39	14.17	7.42	14.17	19.48	10.39	19.48	19.48	8.66	7.42	8.66	10.39
18	8.87	10.64	14.51	10.64	14.51	7.60	14.51	19.95	10.64	19.95	19.95	8.87	7.60	8.87	10.64
19	9.03	10.83	14.77	10.83	14.77	7.74	14.77	20.31	10.83	20.31	20.31	9.03	7.74	9.03	10.83
0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	11.16	13.39	18.26	13.39	18.26	9.56	18.26	25.11	13.39	25.11	25.11	11.16	9.56	11.16	13.39
2	11.53	13.83	18.86	13.83	18.86	9.88	18.86	25.93	13.83	25.93	25.93	11.53	9.88	11.53	13.83
3	11.13	13.36	18.22	13.36	18.22	9.54	18.22	25.05	13.36	25.05	25.05	11.13	9.54	11.13	13.36
4	11.33	13.60	18.55	13.60	18.55	9.71	18.55	25.50	13.60	25.50	25.50	11.33	9.71	11.33	13.60
5	11.48	13.78	18.79	13.78	18.79	9.84	18.79	25.84	13.78	25.84	25.84	11.48	9.84	11.48	13.78
6	8.83	10.59	14.44	10.59	14.44	7.56	14.44	19.86	10.59	19.86	19.86	8.83	7.56	8.83	10.59
7	8.83	10.59	14.44	10.59	14.44	7.56	14.44	19.86	10.59	19.86	19.86	8.83	7.56	8.83	10.59
8	9.07	10.88	14.84	10.88	14.84	7.77	14.84	20.40	10.88	20.40	20.40	9.07	7.77	9.07	10.88
9	9.01	10.81	14.74	10.81	14.74	7.72	14.74	20.27	10.81	20.27	20.27	9.01	7.72	9.01	10.81
20	9.11	10.93	14.90	10.93	14.90	7.81	14.90	20.49	10.93	20.49	20.49	9.11	7.81	9.11	10.93
21	8.97	10.76	14.67	10.76	14.67	7.69	14.67	20.18	10.76	20.18	20.18	8.97	7.69	8.97	10.76
