tcount: 	 cost:
1	137009.7035987078
2	136978.26734252318
3	136797.45181624623
4	136630.96146332315
5	136477.17934043083
6	136403.76311003082
7	136281.37575138468
8	136238.83416978468
9	136197.8940447693
10	136158.4160011385
11	136127.08383950774
12	136087.18990458467
13	136047.5029921847
14	136016.38154556928
15	136000.20869427698
16	135971.70053630776
17	135959.34676716928
18	135943.4826034154
19	135931.141758
20	135922.17487052307
21	135920.73859680002
22	135919.61391138463
23	135715.3813128
24	135502.38606406155
25	135333.87697735388
26	135161.10423249233
27	134836.70568535384
28	134681.28758243078
29	134526.23918326155
30	134373.59393289234
31	134174.76228415387
32	134034.0527362154
33	133896.6289158462
34	133769.10940329233
35	133642.30721326155
36	133517.79749455384
37	133337.54298286152
38	133243.58055664613
39	133199.57836993842
40	133142.97641113846
41	133098.9834781846
42	133045.23795332306
43	133013.1775203692
44	132981.74000123076
45	132950.41153209232
46	132742.78799427694
47	132644.38263009232
48	132546.6945884308
49	132449.10109606155
50	132234.0871135385
51	132025.00363236928
52	131814.0123136616
53	131597.1052973539
54	131405.94518750775
55	131031.71097443085
56	130830.99379190778
57	130633.79812320009
58	130438.35858452317
59	130255.73162446164
60	130076.72901572318
61	129899.19921701548
62	129559.47459480011
63	129390.43310058472
64	129222.86312889242
65	129055.68506095395
66	128888.52179676933
67	128721.35853258471
68	128554.33577215394
69	128221.0740588001
70	128054.72420963089
71	127888.62576046165
72	127722.66781504628
73	127556.72467338473
74	127390.92203547702
75	127225.37079756933
76	126894.68983301548
77	126729.67100261548
78	126564.79267596932
79	126400.054853077
80	126235.33183393856
81	125906.38859566163
82	125742.19798403086
83	125578.39927615394
84	125415.00727578472
85	125252.14768292317
86	125093.07866243085
87	124777.71347400009
88	124620.7887948001
89	124464.3632231078
90	124307.93765141549
91	124151.51207972318
92	123839.54825510777
93	123684.00074843086
94	123528.95234926163
95	123373.9039500924
96	123218.98495467701
97	122909.29487510778
98	122754.51453720008
99	122599.73419929239
100	122445.32356513853
101	122136.76110433854
102	121982.72017393853
103	121828.80864729238
104	121675.27607815391
105	121522.00231652314
106	121216.70256203083
107	121064.43626916928
108	120921.11972492312
109	120778.82350320005
110	120495.93159729238
111	120354.76956184623
112	120213.94615015392
113	120073.23660221547
114	119792.38385760007
115	119652.01441716932
116	119511.98360049239
117	119372.06664756931
118	119092.68522923086
119	118953.10690006163
120	118813.64391840009
121	118534.83181883086
122	118395.48270092317
123	118256.47220676932
124	118117.57557636932
125	117840.34569932317
126	117701.90155643086
127	117563.68365729241
128	117287.81421027702
129	117150.27652615395
130	117013.19281329241
131	116877.92053421549
132	116617.35598264624
133	116492.12894141547
134	116368.04073396932
135	116144.2537128001
136	116042.32095101547
137	115941.07936726163
138	115740.27531876933
139	115639.87329452317
140	115539.54113704625
141	115339.71501286165
142	115240.03031113857
143	115140.37521692319
144	115040.84158947703
145	115040.84158947703
146	115040.84158947703
147	115040.84158947703
148	115040.84158947703
149	115040.84158947703
150	115040.84158947703
151	115040.84158947703
152	115040.84158947703
153	115040.84158947703
154	115040.84158947703
155	115040.84158947703
156	115040.84158947703
157	115040.84158947703
158	115040.84158947703
159	115040.84158947703
160	115040.84158947703
161	115040.84158947703
