tcount: 	 cost:
1	1917998.8723720543
2	1917998.8723720543
3	1917998.8723720543
4	1917998.8723720543
5	1917998.8723720543
6	1917998.8723720543
7	1917998.8723720543
8	1917998.8723720543
9	1917998.8723720543
10	1917998.8723720543
11	1917998.8723720543
12	1917998.8723720543
13	1917998.8723720543
14	1917998.8723720543
15	1917998.8723720543
16	1917998.8723720543
17	1917998.8723720543
18	1917998.8723720543
19	1917998.8723720543
20	1917998.8723720543
21	1917998.8723720543
22	1917998.8723720543
23	1917998.8723720543
24	1917998.8723720543
25	1917998.8723720543
26	1917998.8723720543
27	1917998.8723720543
28	1917998.8723720543
29	1917998.8723720543
30	1917998.8723720543
31	1917998.8723720543
32	1917998.8723720543
33	1917998.8723720543
34	1917998.8723720543
35	1917998.8723720543
36	1917998.8723720543
37	1917998.8723720543
38	1917998.8723720543
39	1917998.8723720543
40	1917998.8723720543
41	1917998.8723720543
42	1917998.8723720543
43	1917998.8723720543
44	1917998.8723720543
45	1917998.8723720543
46	1917998.8723720543
47	1917998.8723720543
48	1917998.8723720543
49	1917998.8723720543
50	1917998.8723720543
51	1917998.8723720543
52	1917998.8723720543
53	1917998.8723720543
54	1917998.8723720543
55	1917998.8723720543
56	1917998.8723720543
57	1917998.8723720543
58	1917998.8723720543
59	1917998.8723720543
60	1917998.8723720543
61	1917998.8723720543
62	1917998.8723720543
63	1917998.8723720543
64	1917998.8723720543
65	1917998.8723720543
66	1917998.8723720543
67	1917998.8723720543
68	1917998.8723720543
69	1917998.8723720543
70	1917998.8723720543
71	1917998.8723720543
72	1917998.8723720543
73	1917998.8723720543
74	1917998.8723720543
75	1917998.8723720543
76	1917998.8723720543
77	1917998.8723720543
78	1917998.8723720543
79	1917998.8723720543
80	1917998.8723720543
81	1917998.8723720543
82	1917998.8723720543
83	1917998.8723720543
84	1917998.8723720543
85	1917998.8723720543
86	1917998.8723720543
87	1917998.8723720543
88	1917998.8723720543
89	1917998.8723720543
90	1917998.8723720543
91	1917998.8723720543
92	1917998.8723720543
93	1917998.8723720543
94	1917998.8723720543
95	1917998.8723720543
96	1917998.8723720543
97	1917998.8723720543
98	1917998.8723720543
99	1917998.8723720543
100	1917998.8723720543
101	1917998.8723720543
102	1917998.8723720543
103	1917998.8723720543
104	1917998.8723720543
105	1917998.8723720543
106	1917998.8723720543
107	1917998.8723720543
108	1917998.8723720543
109	1917998.8723720543
110	1917998.8723720543
111	1917998.8723720543
112	1917998.8723720543
113	1917998.8723720543
114	1917998.8723720543
115	1917998.8723720543
116	1917998.8723720543
117	1917998.8723720543
118	1917998.8723720543
119	1917998.8723720543
120	1917998.8723720543
121	1917998.8723720543
122	1917998.8723720543
123	1917998.8723720543
124	1917998.8723720543
125	1917998.8723720543
126	1917998.8723720543
127	1917998.8723720543
128	1917998.8723720543
129	1917998.8723720543
130	1917998.8723720543
131	1917998.8723720543
132	1917998.8723720543
133	1917998.8723720543
134	1917998.8723720543
135	1917998.8723720543
136	1917998.8723720543
137	1917998.8723720543
138	1917998.8723720543
139	1917998.8723720543
140	1917998.8723720543
141	1917998.8723720543
142	1917998.8723720543
143	1917998.8723720543
144	1917998.8723720543
145	1917998.8723720543
146	1917998.8723720543
147	1917998.8723720543
148	1917998.8723720543
149	1917998.8723720543
150	1917998.8723720543
151	1917998.8723720543
152	1917998.8723720543
153	1917998.8723720543
154	1917998.8723720543
155	1917998.8723720543
156	1917998.8723720543
157	1917998.8723720543
158	1917998.8723720543
159	1917998.8723720543
160	1917998.8723720543
161	1917998.8723720543
162	1917998.8723720543
163	1917998.8723720543
164	1917998.8723720543
165	1917998.8723720543
166	1917998.8723720543
167	1917998.8723720543
168	1917998.8723720543
169	1917998.8723720543
170	1917998.8723720543
171	1917998.8723720543
172	1917998.8723720543
173	1917998.8723720543
174	1917998.8723720543
175	1917998.8723720543
176	1917998.8723720543
177	1917998.8723720543
178	1917998.8723720543
179	1917998.8723720543
180	1917998.8723720543
181	1917998.8723720543
182	1917998.8723720543
183	1917998.8723720543
184	1917998.8723720543
185	1917998.8723720543
186	1917998.8723720543
187	1917998.8723720543
188	1917998.8723720543
189	1917998.8723720543
190	1917998.8723720543
191	1917998.8723720543
192	1917998.8723720543
193	1917998.8723720543
194	1917998.8723720543
195	1917998.8723720543
196	1917998.8723720543
197	1917998.8723720543
198	1917998.8723720543
199	1917998.8723720543
200	1917998.8723720543
201	1917998.8723720543
202	1917998.8723720543
203	1917998.8723720543
204	1917998.8723720543
205	1917998.8723720543
206	1917998.8723720543
207	1917998.8723720543
208	1917998.8723720543
209	1917998.8723720543
210	1917998.8723720543
211	1917998.8723720543
212	1917998.8723720543
213	1917998.8723720543
214	1917998.8723720543
215	1917998.8723720543
216	1917998.8723720543
217	1917998.8723720543
218	1917998.8723720543
219	1917998.8723720543
220	1917998.8723720543
221	1917998.8723720543
222	1917998.8723720543
223	1917998.8723720543
224	1917998.8723720543
225	1917998.8723720543
226	1917998.8723720543
227	1917998.8723720543
228	1917998.8723720543
229	1917998.8723720543
230	1917998.8723720543
231	1917998.8723720543
232	1917998.8723720543
233	1917998.8723720543
234	1917998.8723720543
235	1917998.8723720543
236	1917998.8723720543
237	1917998.8723720543
238	1917998.8723720543
239	1917998.8723720543
240	1917998.8723720543
241	1917998.8723720543
242	1917998.8723720543
243	1917998.8723720543
244	1917998.8723720543
245	1917998.8723720543
246	1917998.8723720543
247	1917998.8723720543
248	1917998.8723720543
249	1917998.8723720543
250	1917998.8723720543
251	1917998.8723720543
252	1917998.8723720543
253	1917998.8723720543
254	1917998.8723720543
255	1917998.8723720543
256	1917998.8723720543
257	1917998.8723720543
258	1917998.8723720543
259	1917998.8723720543
260	1917998.8723720543
261	1917998.8723720543
262	1917998.8723720543
263	1917998.8723720543
264	1917998.8723720543
265	1917998.8723720543
266	1917998.8723720543
267	1917998.8723720543
268	1917998.8723720543
269	1917998.8723720543
270	1917998.8723720543
271	1917998.8723720543
272	1917998.8723720543
273	1917998.8723720543
274	1917998.8723720543
275	1917998.8723720543
276	1917998.8723720543
277	1917998.8723720543
278	1917998.8723720543
