tcount: 	 cost:
1	124804.68000000004
2	124538.01360000003
3	124272.54840000004
4	124139.03040000005
5	123873.28800000004
6	123609.57840000004
7	123477.35400000004
8	123217.34040000003
9	122956.49520000002
10	122696.94360000003
11	122566.93680000004
12	122308.86360000003
13	122048.66520000003
14	121789.76040000004
15	121659.10680000004
16	121401.40320000003
17	121147.58040000004
18	120913.90080000003
19	120702.02760000004
20	120596.41440000005
21	120386.29680000004
22	120176.36400000006
23	119967.17040000005
24	119603.11440000005
25	119394.47520000006
26	119290.34040000006
27	119082.34800000006
28	118874.72520000006
29	118667.37960000006
30	118460.21880000006
31	118253.15040000007
32	118046.35920000006
33	117839.75280000007
34	117633.1464000001
35	117426.6324000001
36	117323.4216000001
37	117117.36960000011
38	116911.31760000011
39	116705.35800000011
40	116499.49080000013
41	116293.80840000014
42	116088.12600000015
43	115882.44360000016
44	115676.94600000014
45	115471.44840000015
46	115265.95080000017
47	115060.54560000017
48	114855.23280000016
49	114650.10480000016
50	114445.16160000015
51	114138.02400000012
52	113933.26560000012
53	113728.69200000011
54	113524.11840000011
55	113319.5448000001
56	113115.1560000001
57	112910.7672000001
58	112706.37840000012
59	112399.98000000011
60	112195.77600000011
61	111991.57200000012
62	111787.36800000012
63	111583.16400000012
64	111276.85800000012
65	111073.02360000013
66	110869.18920000015
67	110665.35480000016
68	110359.78800000016
69	110156.13840000016
70	109952.67360000015
71	109647.66120000015
72	109444.38120000015
73	109241.19360000014
74	108936.55080000014
75	108733.64040000013
76	108530.73000000014
77	108226.45680000015
78	108023.73120000014
79	107719.73520000014
80	107517.19440000014
81	107213.47560000014
82	107011.11960000015
83	106707.86280000015
84	106505.78400000016
85	106202.89680000013
86	106001.09520000013
87	105698.76240000014
88	105396.70680000013
89	105195.55200000013
90	104893.95840000015
91	104592.64200000015
92	104391.85680000014
93	104091.27960000015
94	103792.73520000014
95	103586.31360000014
96	103450.20840000013
97	103246.83600000013
98	103044.48000000014
99	102842.86320000015
100	102642.17040000016
101	102441.84720000016
102	102242.17080000017
103	102043.51080000015
104	101845.22040000014
105	101713.36560000012
106	101515.90680000011
107	101255.9856000001
108	101071.9248000001
109	100908.9312000001
110	100801.00800000009
