tcount: 	 cost:
1	3016056.792621821
2	3015813.057704321
3	3015570.240218866
4	3015340.675675912
5	3015277.0932552298
6	3015215.08580523
7	3015165.3982909117
8	3015088.962130911
9	3015059.6556102294
10	3015030.621668866
11	3015006.1704204567
12	3014982.8298797747
13	3014960.8849336384
14	3014960.4323502295
15	3014734.583172275
16	3014601.9733056845
17	3014553.0198579575
18	3014531.2788927304
19	3014530.840594094
20	3014394.8576768213
21	3014262.7712911395
22	3014131.557803867
23	3014002.5359672764
24	3013874.17052114
25	3013748.32228364
26	3013625.866442049
27	3013562.646910231
28	3013502.73977864
29	3013395.6059304588
30	3013353.6947979587
31	3013312.0182995494
32	3013272.1958604585
33	3013243.0274686404
34	3013219.3555970495
35	3013218.897787504
36	3012969.7780145495
37	3012730.401818868
38	3012492.059113641
39	3012274.404364095
40	3012197.3524227315
41	3012131.58531205
42	3012067.7597393226
43	3012005.396757277
44	3011879.560056141
45	3011814.997670459
46	3011766.7442925046
47	3011717.1247718227
48	3011676.5126256864
49	3011647.758620459
50	3011620.0581484134
51	3011619.616714095
52	3011396.717112277
53	3011318.892694777
54	3011318.4366272767
55	3011089.6368279587
56	3010963.132200004
57	3010822.767900004
58	3010766.598083186
59	3010709.1088656858
60	3010651.181009322
61	3010627.286508413
62	3010605.2565702316
63	3010581.0269059134
64	3010556.354073413
65	3010555.904625686
66	3010314.6935659135
67	3009832.1553879585
68	3009584.0691054584
69	3009355.050857731
70	3009224.2782981857
71	3009093.61478864
72	3008961.3099545487
73	3008885.2822377305
74	3008807.040128185
75	3008746.128701594
76	3008682.7857545484
77	3008563.559084322
78	3008507.939046822
79	3008450.01049364
80	3008391.642256367
81	3008332.2845556852
82	3008303.639252049
83	3008035.382867049
84	3007804.0700400034
85	3007574.505497049
86	3007353.79107614
87	3007080.826437958
88	3006951.1478625033
89	3006872.8828561394
90	3006808.0883536395
91	3006743.769120003
92	3006679.460921594
93	3006618.07054773
94	3006499.647290457
95	3006448.8723190934
96	3006399.72517773
97	3006351.1931140935
98	3006310.403575912
99	3006280.4248029576
100	3006250.9617613666
101	3006222.0696272757
102	3006164.9355409127
103	3006136.7119806856
104	3006113.5958113675
105	3006091.0729193217
106	3006069.6889206856
107	3006069.237730913
108	3006068.774346822
109	2996680.834837504
110	2995770.353842504
111	2989964.917658868
112	2988654.088660232
113	2988645.3477729587
114	2988515.450400686
115	2986170.0863652313
