tcount: 	 cost:
1.0	2573930.9166260655
2.0	2573930.9166260655
3.0	2573930.9166260655
4.0	2573930.9166260655
5.0	2573930.9166260655
6.0	2573930.9166260655
7.0	2573930.9166260655
8.0	2573930.9166260655
9.0	2573930.9166260655
10.0	2573930.9166260655
11.0	2573930.9166260655
12.0	2573930.9166260655
13.0	2573930.9166260655
14.0	2573930.9166260655
15.0	2573930.9166260655
16.0	2573930.9166260655
17.0	2573930.9166260655
18.0	2573930.9166260655
19.0	2573930.9166260655
20.0	2573930.9166260655
21.0	2573930.9166260655
22.0	2573930.9166260655
23.0	2573930.9166260655
24.0	2573930.9166260655
25.0	2573930.9166260655
26.0	2573930.9166260655
27.0	2573930.9166260655
28.0	2573930.9166260655
29.0	2573930.9166260655
30.0	2573930.9166260655
31.0	2573930.9166260655
32.0	2573930.9166260655
33.0	2573930.9166260655
34.0	2573930.9166260655
35.0	2573930.9166260655
36.0	2573930.9166260655
37.0	2573930.9166260655
38.0	2573930.9166260655
39.0	2573930.9166260655
40.0	2573930.9166260655
41.0	2573930.9166260655
42.0	2573930.9166260655
43.0	2573930.9166260655
44.0	2573930.9166260655
45.0	2573930.9166260655
46.0	2573930.9166260655
47.0	2573930.9166260655
48.0	2573930.9166260655
49.0	2573930.9166260655
50.0	2573930.9166260655
51.0	2573930.9166260655
52.0	2573930.9166260655
53.0	2573930.9166260655
54.0	2573930.9166260655
55.0	2573930.9166260655
56.0	2573930.9166260655
57.0	2573930.9166260655
58.0	2573930.9166260655
59.0	2573930.9166260655
60.0	2573930.9166260655
61.0	2573930.9166260655
62.0	2573930.9166260655
63.0	2573930.9166260655
64.0	2573930.9166260655
65.0	2573930.9166260655
66.0	2573930.9166260655
67.0	2573930.9166260655
68.0	2573930.9166260655
69.0	2573930.9166260655
70.0	2573930.9166260655
71.0	2573930.9166260655
72.0	2573930.9166260655
73.0	2573930.9166260655
74.0	2573930.9166260655
75.0	2573930.9166260655
76.0	2573930.9166260655
77.0	2573930.9166260655
78.0	2573930.9166260655
79.0	2573930.9166260655
80.0	2573930.9166260655
81.0	2573930.9166260655
82.0	2573930.9166260655
83.0	2573930.9166260655
84.0	2573930.9166260655
85.0	2573930.9166260655
86.0	2573930.9166260655
87.0	2573930.9166260655
