tcount: 	 cost:
1	2664418.860899999
2	2664418.860899999
3	2664418.860899999
4	2664418.860899999
5	2664418.860899999
6	2664418.860899999
7	2664418.860899999
8	2664418.860899999
9	2664418.860899999
10	2664418.860899999
11	2664418.860899999
12	2664418.860899999
13	2664418.860899999
14	2664418.860899999
15	2664418.860899999
16	2664418.860899999
17	2664418.860899999
18	2664418.860899999
19	2664418.860899999
20	2664418.860899999
21	2664418.860899999
22	2664418.860899999
23	2664418.860899999
24	2664418.860899999
25	2664418.860899999
26	2664418.860899999
27	2664418.860899999
28	2664418.860899999
29	2664418.860899999
30	2664418.860899999
31	2664418.860899999
32	2664418.860899999
33	2664418.860899999
34	2664418.860899999
35	2664418.860899999
36	2664418.860899999
37	2664418.860899999
38	2664418.860899999
39	2664418.860899999
40	2664418.860899999
41	2664418.860899999
42	2664418.860899999
43	2664418.860899999
44	2664418.860899999
45	2664418.860899999
46	2664418.860899999
47	2664418.860899999
48	2664418.860899999
49	2664418.860899999
50	2664418.860899999
51	2664418.860899999
52	2664418.860899999
53	2664418.860899999
54	2664418.860899999
55	2664418.860899999
56	2664418.860899999
57	2664418.860899999
58	2664418.860899999
59	2664418.860899999
60	2664418.860899999
61	2664418.860899999
62	2664418.860899999
63	2664418.860899999
64	2664418.860899999
65	2664418.860899999
66	2664418.860899999
67	2664418.860899999
