tcount: 	 cost:
1	2261979.7850508736
2	2261379.320321787
3	2260992.7842881293
4	2260729.442171393
5	2260544.642171393
6	2260286.8722825474
7	2260168.923214935
8	2260053.098037003
9	2259938.8426399333
10	2259827.849907527
11	2259606.931878061
12	2259497.715078061
13	2259389.0526780607
14	2259280.667478061
15	2259172.414150031
16	2259064.7681500306
17	2258957.3993500303
18	2258851.3241500305
19	2258751.7169500305
20	2258702.5601500305
21	2258653.6805500304
22	2258605.0781500307
23	2258556.6605500304
24	2258508.2429500306
25	2258459.9177500303
26	2258363.54455003
27	2258315.58895003
28	2258267.72575003
29	2258219.95495003
30	2258172.36895003
31	2258124.7829500297
32	2257926.8621500297
33	2257699.243924995
34	2257582.6184323668
35	2257471.0916323666
36	2257360.3964323667
37	2257249.9784323666
38	2257139.5604323666
39	2256919.934983762
40	2256811.087783762
41	2256702.887383762
42	2256596.6273837616
43	2256483.6031616754
44	2256372.538361675
45	2256218.0455616754
46	2256168.7963616755
47	2256119.824361676
48	2256071.1295616757
49	2256023.2663616757
50	2255975.680361676
51	2255364.901175306
52	2255316.0215753065
53	2255267.4191753063
54	2255219.833175306
55	2255172.3395753065
56	2255077.5371753066
57	2255030.4131753067
58	2254983.289175307
59	2254936.257575307
60	2254889.503175307
61	2254796.363975307
62	2254682.754941464
63	2254572.336941464
64	2254459.331741464
65	2254349.652941464
66	2254253.372141464
67	2254205.508941464
68	2254157.645741464
69	2254111.907741464
70	2254067.1861414644
71	2254025.975741465
72	2254005.555341465
73	2253985.2273414647
74	2253964.9917414645
75	2253924.6129414644
76	2253904.469741464
77	2253884.4189414643
78	2253864.3681414644
79	2253844.409741464
80	2253804.492941464
81	2253784.534541464
82	2253764.668541464
83	2253744.987341464
84	2253705.809741464
85	2253686.220941464
86	2253666.8169414643
87	2253647.4129414647
88	2253609.2517414642
89	2253320.871341464
90	2253208.974941464
91	2253008.836541464
92	2252788.225250208
93	2252680.6716502076
94	2252574.4116502074
95	2252524.5156502076
96	2252426.294450208
97	2252377.414850208
98	2252328.720050208
99	2252260.7136502075
100	2250260.2536502075
101	2248084.9375323965
102	2247698.6131323967
103	2240694.91959786
104	2239604.5995978597
105	2236788.012573531
106	2236281.0137735307
107	2224891.866072041
108	2224481.131138578
109	2224079.047462398
110	2223413.314203316
111	2223145.384973386
112	2222880.1033301963
113	2222359.2683790233
114	2222104.3000283884
115	2221913.9560283883
116	2221790.2829484995
117	2221544.476157828
118	2221424.035767619
119	2221304.7324220836
120	2221070.037071578
121	2220954.3965480546
122	2220839.279284819
123	2220610.676090679
124	2220496.605348018
125	2220383.0578656443
126	2220156.3665356487
127	2220043.638535649
128	2219930.9105356494
129	2219705.4660709114
130	2219592.903557643
131	2219368.2288502525
132	2219256.5172502524
133	2219144.9397060894
134	2218922.024076103
135	2218810.682076103
136	2218699.785803465
137	2218478.3133739983
138	2218368.5421739984
139	2218149.3693739986
140	2218039.8753739987
141	2217930.9357739985
142	2217713.3337739985
143	2217605.146785162
144	2217497.175299265
145	2217281.513699265
146	2217173.960099265
147	2216962.179299265
148	2216867.569577967
149	2211436.11893641
150	2211356.599079776
151	2211278.3106893077
152	2211123.1500289463
153	2211046.0007046442
154	2210896.566223643
155	2210817.4158214172
156	2210691.536044079
157	2210634.987244079
158	2204948.9285172746
159	2204893.7657172745
160	2204841.1901172744
161	2204739.827317274
162	2204689.469317274
163	2204589.5849172743
164	2204539.781317274
165	2204441.744917274
166	2204393.234917274
167	2204296.307317274
168	2204247.8897172743
169	2204151.146917274
170	2204102.9141172743
171	2204006.6333172745
172	2203958.5853172746
173	2203862.8589172745
174	2203814.9957172745
175	2203719.6389172743
176	2203672.3301172745
177	2203577.9897172744
178	2203530.958117274
179	2203437.1721172743
180	2203390.879717274
181	2203298.7569172746
182	2203217.4068059716
183	2203182.7176755313
184	2203113.4093936216
185	2203078.9441936216
186	2200559.280020529
187	2200524.9996205294
188	2200456.768998907
189	2200388.929815949
190	2200355.041000205
191	2200287.478871656
192	2200253.8452716563
193	2200186.7448519254
194	2200153.2960519255
195	2200086.583251925
196	2196276.6040684306
197	2196243.4231673833
198	2196177.492371166
199	2196112.0635789363
200	2196079.353978936
201	2196014.119578936
202	2195949.3584062336
203	2195916.9778198823
204	2195852.297819882
205	2194367.2026075507
206	2194335.0474075507
207	2194270.737007551
208	2194206.560646605
209	2194174.590246605
210	2194110.834246605
211	2194047.1604720107
212	2194015.3748720107
213	2193951.896072011
214	2193888.5096720112
215	2192400.8806748306
216	2192369.3722748305
217	2192306.7250748305
218	2192244.1289605233
219	2192181.6867976864
220	2192119.4909863183
221	2192088.6186293596
222	2192026.8954293597
223	2191965.2230238705
224	2184988.493608035
225	2184957.7443540157
226	2184896.379851466
227	2184835.026251466
228	2184774.0203007758
229	2184713.610355574
230	2184653.7351555736
231	2184623.8899555737
232	2184564.4652706594
233	2183107.502070659
234	2183048.273670659
235	2182989.322470659
236	2182930.6249184664
237	2182872.228118466
238	2182814.453983909
239	2182756.981183909
240	2182700.247583909
241	2179912.8167839088
242	2179884.6347839087
243	2179828.6403839085
244	2179773.249285735
245	2179718.363685735
246	2179663.847685735
247	2179610.9024857352
248	2179568.9528857353
249	2179528.2968857354
250	2179488.5648857355
251	2179449.1100857356
252	2179410.0248857355
253	2179371.7712857355
254	2179341.5564857353
255	2177871.1028857357
256	2177841.8120857356
257	2177812.798485736
258	2177783.9696857356
259	2177755.5104857357
260	2177727.051285736
261	2177698.776885736
262	2177670.502485736
263	2176193.580885736
264	2176165.306485736
265	2176137.2168857357
266	2176109.3120857356
267	2176081.776885736
268	2176040.658885736
269	2176013.4932857356
270	2175986.3276857357
271	2174448.909793256
272	2174421.744193256
273	2174394.763393256
274	2174354.292193256
275	2174327.4961932558
276	2174300.8849932556
277	2174261.5225932556
278	2171387.6053932556
279	2171361.9181932556
280	2171323.7569932556
281	2171298.531793256
282	2171261.2021932555
283	2171236.9009932554
284	2171212.9693932557
285	2169652.480036631
286	2169634.0924366317
287	2169622.2652366315
288	2169604.709236631
289	2169593.0668366314
290	2169575.6956366315
291	2169310.045636631
292	2169298.5880366312
293	2169281.401636631
