tcount: 	 cost:
1	113507.61714468409
2	113426.23740349853
3	113344.41846453438
4	113272.4178565456
5	113131.36579589843
6	113023.31466884869
7	112959.07001391666
8	112894.88857001864
9	112830.89411942715
10	112748.50540487627
11	112705.53283514328
12	112663.11689116599
13	112592.63811172491
14	112559.5500374914
15	112386.56641100954
16	112207.93575755625
17	112030.27978736366
18	111853.12862294965
19	111542.80788452472
20	111314.96469336793
21	111090.28155288256
22	110868.05258469719
23	110652.07598555823
24	110475.12589373706
25	110298.71341169445
26	110122.53693054116
28	109946.89805916643
29	109761.60326980992
30	109586.33373962092
31	109411.23247802474
32	109236.19894872501
33	109054.43950870846
34	108879.77532059445
35	108705.44766966614
36	108531.3210913307
37	108348.76666252353
38	108174.80835278094
39	108001.01831163121
40	107827.49707537076
41	107642.99727480485
42	107470.01364832296
43	107297.53482761966
44	107125.32481180564
45	106937.72925651282
46	106766.59446025593
47	106595.69566488832
48	106416.72798185663
49	106266.01467041568
50	106116.50313837841
51	105968.85277766438
52	105821.37081782137
53	105674.2956485914
54	105527.74427441003
55	105347.05101692613
56	105200.90643335778
57	105055.0658475315
58	104909.2252617052
59	104763.4360723144
60	104436.95362543971
61	104291.739627533
62	104146.96522423935
63	103965.9679690134
64	103821.19356571975
65	103676.4191624261
66	103531.86455643897
67	103375.3505100941
68	103231.067097849
69	103086.7836856039
70	102942.50027335883
71	102759.64184680964
72	102615.66243230658
73	102471.81861467454
74	102327.97479704251
75	102144.9807736223
76	102001.13695599027
77	101857.46153922925
78	101713.83751890375
79	101528.98232416029
80	101385.35830383476
81	101241.73428350926
82	101098.24586005477
83	100913.25506844028
84	100769.7666449858
85	100482.78979807683
86	100321.61298938493
87	100178.12456593044
88	100034.940140218
89	99891.75571450553
90	99730.30588656173
91	99587.2570577203
92	99444.20822887887
93	99301.29499690844
94	99139.84516896465
95	98996.93193699422
96	98854.01870502382
97	98711.27387392442
98	98549.97695760657
99	98264.48729540779
100	98121.7424643084
101	97960.44554799054
102	97817.70071689115
103	97675.09148266278
104	97532.53364486994
105	97369.69702504073
106	97227.13918724787
107	97084.58134945501
108	96942.02351166215
109	96779.066784207
110	96636.50894641412
111	96351.39327082838
112	96351.39327082838
113	96351.39327082838
114	96351.39327082838
115	96351.39327082838
