tcount: 	 cost:
1	83429.77256581104
2	83429.77256581104
3	83429.77256581104
4	83429.77256581104
5	83429.77256581104
6	83429.77256581104
7	83429.77256581104
8	83429.77256581104
9	83429.77256581104
10	83429.77256581104
11	83429.77256581104
12	83429.77256581104
13	83429.77256581104
14	83429.77256581104
15	83429.77256581104
16	83429.77256581104
17	83429.77256581104
18	83429.77256581104
19	83429.77256581104
20	83429.77256581104
21	83429.77256581104
22	83429.77256581104
23	83429.77256581104
24	83429.77256581104
25	83429.77256581104
26	83429.77256581104
27	83429.77256581104
28	83429.77256581104
29	83429.77256581104
30	83429.77256581104
31	83429.77256581104
32	83429.77256581104
33	83429.77256581104
34	83429.77256581104
