tcount: 	 cost:
1	2986847.2338387743
2	2986846.582473236
3	2986839.9126221593
4	2986839.2619747748
5	2986818.2345686206
6	2986796.5844289283
7	2986620.7912227744
8	2986447.8437298513
9	2986375.1088780053
10	2986303.474580313
11	2986164.2778198514
12	2986143.3077090825
13	2986123.0480610826
14	2985953.494044929
15	2985779.123874929
16	2985765.2640129286
17	2985758.531447544
18	2985751.8173275446
19	2985745.1511655445
20	2985738.56247416
21	2985725.462562006
22	2985718.9660975444
23	2985712.554481852
24	2985711.890189544
25	2985540.261053544
26	2985519.6576332366
27	2985499.23755816
28	2985492.3611187753
29	2985491.693235698
30	2985344.132191852
31	2985274.808770621
32	2985254.0449232366
33	2985233.338371237
34	2985193.1513884678
35	2985186.363486929
36	2985179.586652621
37	2985172.979515852
38	2985172.3001423134
39	2984826.2961064675
40	2984804.8447144674
41	2984784.0579489293
42	2984763.3170196987
43	2984722.144556314
44	2984701.9994990835
45	2984695.455076622
46	2984694.7968886215
47	2984345.8370123142
48	2984271.341202006
49	2984197.945945852
50	2984124.660816929
51	2983979.0817041597
52	2983906.567465852
53	2983834.273122929
54	2983813.612407237
55	2983786.3131498517
56	2983779.658055083
57	2983778.988735698
58	2983778.3201344674
59	2983596.71542616
60	2983590.052953237
61	2983589.4030240066
62	2983515.140097699
63	2983338.9088961603
64	2983267.824516468
65	2983246.7512740064
66	2980250.987630775
67	2980072.7859886214
68	2979894.2561192373
69	2979537.7434258526
70	2979355.601261545
71	2979180.464509852
72	2979006.750794314
73	2978659.9805358527
74	2978487.6898564687
75	2978316.0559906224
76	2977977.166776469
77	2977809.5828418536
78	2977644.0787569303
79	2977492.22670093
80	2977417.0712044686
81	2977342.465626007
82	2977194.355382314
83	2977120.6301035443
84	2977047.015311083
85	2976973.840668468
86	2976827.820328622
87	2976755.305372161
88	2976683.010670161
89	2976539.191079545
90	2976467.4466546224
91	2976395.702588776
92	2976252.9835523153
93	2976182.119068008
94	2976111.474838162
95	2975972.827636623
96	2975917.5501992386
97	2975808.0897743152
98	2975753.7973777
99	2975700.3806127766
100	2975591.9055877
101	2975539.0362272384
102	2973112.7377906227
103	2973007.5464741616
104	2972955.4433363155
105	2972903.778193854
106	2972800.5573180076
107	2972749.1109937
108	2970464.235154623
109	2970413.226466623
110	2970362.3275467763
111	2970260.967343392
112	2970210.2872417
113	2970109.364674623
114	2970059.0128001617
115	2970008.7706938535
116	2967658.7662915466
117	2967608.7430033926
118	2967509.134063393
119	2967459.43900247
120	2967361.0342804696
121	2967311.8866240084
122	2964960.6780037005
123	2964911.6397563163
124	2964862.7109180083
125	2964765.0724186236
126	2964716.362757547
127	2964620.2563443165
128	2964572.2031377014
129	2962212.1280732397
130	2962165.0602664705
131	2962071.0340620093
132	2962025.2795232395
133	2961934.317850163
134	2961889.220124932
135	2961800.9951150864
136	2959339.7786653936
137	2959252.8672826253
138	2959210.506220625
139	2959144.7374167787
140	2959120.161114933
141	2959072.594075394
142	2959050.0363060096
143	2959004.413011702
144	2958982.185624009
145	2958935.5539323175
146	2958912.504784625
147	2958868.380390933
148	2958843.9771641633
149	2958800.3180810865
150	2958778.6409704704
151	2958734.4773857016
152	2958712.8541075476
153	2958667.2878589323
154	2958622.3065466247
155	2958600.8322364707
156	2958557.9170878557
157	2958534.016927856
158	2958488.728854471
159	2958467.27163924
160	2958422.073694163
161	2958379.354255393
162	2958358.0068083163
163	2958313.8823938547
164	2958292.535305855
165	2958248.4184320085
166	2958204.6931846235
167	2958183.3678424694
168	2958140.8506577006
169	2958118.7469595466
170	2958076.2730380083
171	2958033.037913086
172	2958011.8729980094
173	2957969.6038084705
174	2957947.7302786238
175	2957904.9299210855
176	2957862.7032226236
177	2957841.6299801623
178	2957799.6782995467
179	2957757.858186932
180	2957736.2216478554
181	2957693.7029469316
182	2957651.8855232387
183	2957630.9956260077
184	2957589.296045085
185	2957547.688832316
186	2957526.881760931
187	2957485.287780008
188	2957443.7156626233
189	2957402.2025552387
190	2957381.4981798544
191	2957340.127503239
192	2957298.7835977003
193	2957278.2066821614
194	2957237.0528510856
195	2957195.9720603162
196	2957155.039001547
197	2957134.6211695466
198	2957093.866633393
199	2957053.1522340085
200	2957012.4954290856
201	2956992.23235924
202	2956951.73785524
203	2954414.2308526235
204	2954373.98657447
205	2954353.959576932
206	2954313.85864524
207	2954273.8216177
208	2954234.0304484703
209	2954194.4176804703
210	2954174.613870008
211	2954135.177000316
212	2954095.914891701
213	2954056.8117447775
214	2954017.911529855
215	2953979.1603073934
216	2953959.903482316
217	2953921.5282152398
218	2953883.5194563167
219	2953845.6626944705
220	2953808.030780317
221	2953770.5790572395
222	2953733.3407989317
223	2953714.854505393
224	2953677.883945394
225	2953641.4616353936
226	2953605.2024067785
227	2953570.1482089316
228	2953540.254696009
229	2953517.215243393
230	2953494.068426778
231	2953471.0975578544
232	2953447.9816218545
233	2953424.8646086245
234	2953402.127139701
235	2953378.7706221626
236	2953368.3943763166
237	2953345.7010738547
238	2953322.81207447
239	2953299.7941664704
240	2953276.835506162
241	2953253.768763701
242	2953228.900173239
243	2953205.755152008
244	2953182.8507123156
245	2953159.662601854
246	2953136.652952623
247	2953113.481000623
248	2953090.7672307775
249	2953058.773664777
250	2953044.8695338536
251	2953031.124033238
252	2953017.4228015454
253	2953003.787973237
254	2952979.2927304674
255	2952958.849462621
256	2952945.3400629284
257	2952925.1058120057
258	2952911.6480593905
259	2952898.2308866223
260	2952878.162308161
261	2952864.8226060066
262	2952851.530861853
263	2952830.0750436992
264	2952816.8386357003
265	2952803.6280512386
266	2952783.910832777
267	2952749.734609393
268	2952736.6900333934
269	2952723.7564730854
270	2952690.8937530858
271	2952671.673843239
272	2952639.2994678547
273	2952615.77107247
274	2952575.8299890864
275	2952553.1439253935
276	2952531.742425239
277	2952509.2233009315
278	2952470.707268316
279	2952449.458495393
280	2952427.0954440082
281	2952408.4859030847
282	2952396.155936316
283	2952383.9176421617
284	2949853.053497547
285	2949841.0558440085
286	2949823.2942747776
287	2949811.4799664705
288	2949799.7114944705
289	2947017.109063394
290	2947005.4666412403
291	2946988.2551077013
292	2946976.853326163
293	2944149.2895830856
294	2944132.341608317
295	2944121.111712932
296	2944104.347083394
297	2941225.881159702
298	2941209.345711702
299	2941198.5970975473
300	2941182.726276009
301	2938292.0536952387
302	2938287.840769393
303	2938281.683700009
304	2938275.633613855
305	2938271.6162090865
306	2935207.203647548
307	2935201.2347210855
308	2935195.298996316
309	2935191.3590621618
310	2935185.504497085
311	2932091.7800557003
312	2932085.977137701
313	2932080.2111104704
314	2932074.4782849313
315	2928862.836720471
316	2928857.1924327784
317	2928851.632993855
318	2928846.1731600096
319	2928840.8092421633
320	2925606.008617394
321	2925600.7885735477
322	2925595.730849086
323	2925592.7398329317
324	2922261.6125760083
325	2922258.9550477
326	2922256.976174777
327	2918893.915830469
328	2918891.9516797005
329	2918889.3530400083
330	2918887.4204880088
331	2915522.090202009
332	2915519.5328561626
333	2915517.630466624
334	2912106.9346149317
335	2912105.0871641627
336	2912104.4684746237
337	2908681.806334162
338	2908681.2188843163
339	2908680.4396873927
340	2905222.530448162
341	2905221.766691547
342	2905221.010475547
343	2904285.5377897006
344	2904284.79450047
345	2904284.058392778
346	2900767.313423085
347	2900766.5909603164
348	2900766.0548584694
349	2897232.8002495468
350	2897232.107949239
351	2897231.2669910854
352	2891595.979100316
353	2881766.147672316
354	2872429.3568843156
355	2865843.3959053922
356	2855544.686323853
357	2845467.0738867773
358	2838421.15461047
359	2832221.0968283154
360	2821203.513596316
361	2814645.335420777
362	2804889.0054803155
363	2792165.540994007
364	2781849.9303447763
365	2774688.9291433915
366	2762253.7628547763
367	2753267.5864412375
368	2741413.4101596996
369	2737693.682115238
370	2723199.981483238
371	2713523.8162006233
372	2700772.7122333925
373	2687976.7679233924
374	2684813.384750777
375	2664018.791639545
376	2641032.6428003134
377	2637035.8326415448
378	2630095.3990680063
379	2623263.29163693
380	2613670.616186314
381	2601075.0136938514
382	2593202.973040159
383	2587854.619342159
384	2579786.4759516963
385	2570713.8429646194
386	2570713.8429646194
387	2570713.8429646194
388	2570713.8429646194
389	2570713.8429646194
390	2570713.8429646194
391	2570713.8429646194
392	2570713.8429646194
393	2570713.8429646194
394	2570713.8429646194
395	2570713.8429646194
396	2570713.8429646194
397	2570713.8429646194
398	2570713.8429646194
399	2570713.8429646194
400	2570713.8429646194
401	2570713.8429646194
402	2570713.8429646194
403	2570713.8429646194
404	2570713.8429646194
405	2570713.8429646194
406	2570713.8429646194
407	2570713.8429646194
408	2570713.8429646194
409	2570713.8429646194
410	2570713.8429646194
411	2570713.8429646194
412	2570713.8429646194
413	2570713.8429646194
414	2570713.8429646194
415	2570713.8429646194
416	2570713.8429646194
417	2570713.8429646194
418	2570713.8429646194
419	2570713.8429646194
420	2570713.8429646194
421	2570713.8429646194
422	2570713.8429646194
423	2570713.8429646194
424	2570713.8429646194
425	2570713.8429646194
426	2570713.8429646194
427	2570713.8429646194
428	2570713.8429646194
429	2570713.8429646194
430	2570713.8429646194
431	2570713.8429646194
432	2570713.8429646194
433	2570713.8429646194
434	2570713.8429646194
435	2570713.8429646194
436	2570713.8429646194
437	2570713.8429646194
438	2570713.8429646194
439	2570713.8429646194
440	2570713.8429646194
441	2570713.8429646194
442	2570713.8429646194
443	2570713.8429646194
444	2570713.8429646194
445	2570713.8429646194
446	2570713.8429646194
447	2570713.8429646194
448	2570713.8429646194
449	2570713.8429646194
450	2570713.8429646194
451	2570713.8429646194
452	2570713.8429646194
453	2570713.8429646194
454	2570713.8429646194
455	2570713.8429646194
456	2570713.8429646194
457	2570713.8429646194
458	2570713.8429646194
459	2570713.8429646194
460	2570713.8429646194
461	2570713.8429646194
462	2570713.8429646194
463	2570713.8429646194
464	2570713.8429646194
465	2570713.8429646194
466	2570713.8429646194
467	2570713.8429646194
468	2570713.8429646194
469	2570713.8429646194
470	2570713.8429646194
471	2570713.8429646194
472	2570713.8429646194
473	2570713.8429646194
474	2570713.8429646194
475	2570713.8429646194
476	2570713.8429646194
477	2570713.8429646194
478	2570713.8429646194
