tcount: 	 cost:
1.0	86869.8789825096
2.0	86869.8789825096
3.0	86869.8789825096
4.0	86869.8789825096
5.0	86869.8789825096
6.0	86869.8789825096
7.0	86869.8789825096
8.0	86869.8789825096
9.0	86869.8789825096
10.0	86869.8789825096
11.0	86869.8789825096
12.0	86869.8789825096
13.0	86869.8789825096
14.0	86869.8789825096
15.0	86869.8789825096
16.0	86869.8789825096
17.0	86869.8789825096
18.0	86869.8789825096
19.0	86869.8789825096
20.0	86869.8789825096
21.0	86869.8789825096
22.0	86869.8789825096
23.0	86869.8789825096
24.0	86869.8789825096
25.0	86869.8789825096
26.0	86869.8789825096
27.0	86869.8789825096
28.0	86869.8789825096
29.0	86869.8789825096
30.0	86869.8789825096
31.0	86869.8789825096
32.0	86869.8789825096
33.0	86869.8789825096
34.0	86869.8789825096
35.0	86869.8789825096
36.0	86869.8789825096
37.0	86869.8789825096
38.0	86869.8789825096
39.0	86869.8789825096
40.0	86869.8789825096
41.0	86869.8789825096
42.0	86869.8789825096
43.0	86869.8789825096
44.0	86869.8789825096
45.0	86869.8789825096
46.0	86869.8789825096
47.0	86869.8789825096
48.0	86869.8789825096
49.0	86869.8789825096
50.0	86869.8789825096
51.0	86869.8789825096
52.0	86869.8789825096
53.0	86869.8789825096
54.0	86869.8789825096
55.0	86869.8789825096
56.0	86869.8789825096
57.0	86869.8789825096
58.0	86869.8789825096
59.0	86869.8789825096
60.0	86869.8789825096
61.0	86869.8789825096
62.0	86869.8789825096
63.0	86869.8789825096
64.0	86869.8789825096
65.0	86869.8789825096
66.0	86869.8789825096
67.0	86869.8789825096
