tcount: 	 cost:
1	116162.13685705277
2	116006.60181523871
3	115827.39294518542
4	115651.34625009997
5	115439.14092621816
6	115089.56944064371
7	114876.82650698331
8	114702.93237530859
9	114529.47531711601
10	114313.97447796991
11	114140.68568837018
12	113967.73343595616
13	113750.61764317793
14	113577.66539076391
15	113359.77598731783
16	113186.99200349666
17	113014.40909226834
18	112795.57780956155
19	112623.16316692611
20	112450.91679288352
21	112230.60602113743
22	112058.42737939126
23	111886.41700623794
24	111664.99608663829
25	111492.985713485
26	111320.97534033169
27	111098.68027376775
28	110926.83816920732
29	110755.19713723972
30	110530.8500435615
31	110359.37728018676
32	110016.60002203014
33	109845.29552724828
34	109673.9910324664
35	109502.85480627736
36	109331.71858008836
37	109160.58235389936
38	108989.61439630318
39	108818.64643870703
40	108647.7462134073
41	108476.84598810757
42	108306.14683540068
43	108135.44768269382
44	107964.74852998693
45	107623.85503035177
46	107453.66068342344
47	107283.46633649514
48	107113.4402581597
49	106943.5824484171
50	106773.72463867451
51	106604.03509752477
52	106434.44609267147
53	106264.85708781813
54	106095.43635155768
55	105926.18388389009
56	105588.0154857406
57	105419.30062785158
58	105250.92230714827
59	105082.77998733426
60	104914.63766752022
61	104746.66361629906
62	104579.3954434493
63	104413.60675963886
64	104252.5465064702
65	103931.7035322053
66	103771.8007034831
67	103612.53121689065
68	103453.26173029821
69	103294.98590871335
70	103136.71008712846
71	102979.18771529927
72	102821.78545109603
73	102512.0365513533
74	102384.07280612517
75	102256.66594721381
76	102129.37919592841
77	101976.35556644622
78	101849.86591672945
79	101723.37626701269
80	101442.1486770505
81	101316.05215421157
82	101190.07573899861
83	101064.09932378559
84	100909.24127591423
85	100783.70163939208
86	100658.28211049583
87	100376.81430528175
88	100251.75509926335
89	100126.69589324495
90	99970.52750930116
91	99845.62121490871
92	99720.75857232923
93	99564.0333020687
94	99314.54823216163
95	99157.8229619011
96	99033.20053457351
97	98908.69821487188
98	98764.05328218998
99	98515.04864278673
100	98370.50424640124
101	98246.12203432554
102	98121.8927338758
103	97976.20326134034
104	97851.9739608906
105	97581.91972331252
106	97457.69042286277
107	97333.58123003898
108	97209.47203721516
109	97062.16548675112
110	96814.23096816841
111	96690.28553478353
112	96542.91125202307
113	96418.96581863819
114	96295.14049287926
115	96023.63715117413
116	95899.8118254152
117	95751.86500457974
118	95628.03967882079
119	95356.48817614876
120	95232.78295801577
121	95109.07773988278
122	94960.96265045446
123	94837.41034394741
124	94565.37148252991
125	94441.9392836488
126	94318.50708476771
127	94170.02052985725
128	93923.27623972099
129	93773.94834184623
130	93650.63625059111
131	93527.32415933593
132	93378.19733405404
133	93131.81336679563
134	92982.18173573515
135	92858.98975210596
136	92735.79776847674
137	92463.09426141303
138	92340.02238540977
139	92190.25528975646
140	91944.11153774997
141	91793.83963631807
142	91670.7677603148
143	91547.73953612451
144	91274.3716782059
145	91151.34345401562
146	91000.4312822123
147	90877.40305802204
148	90603.61557365437
149	90480.74026109003
150	90357.86494852569
151	90083.50492608304
152	89960.74972114466
153	89837.99451620628
154	89715.23931126787
155	89440.71523459493
156	89318.08013728251
157	89166.02288932916
158	88920.99290995616
159	88768.227659335
160	88645.71266964848
161	88400.92290552736
162	88247.28138364547
163	88124.88650158492
164	87880.33695271566
165	87726.35889364807
166	87604.08411921347
167	87481.9294524048
168	87237.62011878747
169	87114.1445884317
170	86991.98992162304
171	86747.83349963168
172	86625.75528863598
173	86381.74785386493
174	86259.78975049518
175	86137.83164712544
176	85894.15565563783
177	85772.43776751998
178	85650.71987940212
179	85407.40421079237
180	85285.80643030045
181	85164.20864980856
182	84921.31891207663
183	84799.87404321069
184	84557.22452073066
185	84435.928806013
186	84314.63309129536
187	84072.17823456835
188	83950.97358095429
189	83708.72803316505
190	83587.6871389899
191	83466.76635244068
192	83225.05354982712
193	83104.56637407375
194	82863.94510063848
195	82743.70130803199
196	82623.55066946433
197	82383.50792079035
198	82263.89701629769
199	82024.87627990523
200	81905.56161785759
201	81667.14834783656
202	81548.07207553094
203	81548.07207553094
