tcount: 	 cost:
1	3073037.177385695
2	3072661.0418187724
3	3072627.5665126187
4	3072416.98287508
5	3072211.3194143106
6	3072080.4862578493
7	3071946.4656655416
8	3071914.321222157
9	3071880.402893542
10	3071679.878068619
11	3071441.4498230806
12	3071409.0822526193
13	3071377.0472183116
14	3071371.613208004
15	3071366.024256465
16	3071365.475946003
17	3071359.8353473875
18	3071354.20950508
19	3071348.0626763105
20	3071212.525629695
21	3071099.309839849
22	3070852.828847541
23	3070621.614167541
24	3070409.2814210793
25	3070276.5140649257
26	3070136.3553443104
27	3070131.0320063103
28	3070125.5537270796
29	3070120.0643806183
30	3070114.5381433875
31	3070113.994860003
32	3069982.864108157
33	3069843.746592003
34	3069641.6914763106
35	3069435.153102003
36	3069184.2661555414
37	3068976.634767695
38	3068735.709834003
39	3068526.6572053875
40	3068259.3199024643
41	3068122.9473650795
42	3067985.7622550796
43	3067871.4833981562
44	3067623.829383233
45	3067258.983719541
46	3067128.8315266185
47	3066996.8882021573
48	3066881.3067618497
49	3066762.775636619
50	3066729.41117585
51	3066695.9351515425
52	3066628.097776158
53	3066622.704345696
54	3066617.299848004
55	3066611.8547704653
56	3066606.3838693886
57	3066595.438378158
58	3066589.937964466
59	3066584.43017262
60	3066578.91500262
61	3066578.358433389
62	3066346.9671036964
63	3066346.4187932345
64	3058850.693419388
65	3058714.893154619
66	3058709.027522311
67	3058697.6762326183
68	3058692.1315500033
69	3058691.5897029266
70	3058562.261541696
71	3058430.8904898497
72	3058063.1257066187
73	3057929.5228596954
74	3057794.689694772
75	3053090.6426972332
76	3052687.079152156
77	3052483.493386618
78	3052347.13230831
79	3052237.581063233
80	3052121.6477266173
81	3051887.78205554
82	3051855.303280617
83	3051822.1608696943
84	3051788.464231848
85	3051719.740093386
86	3051714.3872427703
87	3051708.938476155
88	3051703.434373386
89	3051697.1101781554
90	3051691.3810416935
91	3051685.6519052316
92	3051679.933836001
93	3051668.516142924
94	3051662.842342616
95	3051469.861716924
96	3051464.19529477
97	3051452.8919630772
98	3051447.2587426156
99	3051441.6550347693
100	3051436.0587050766
101	3051424.9066255386
102	3051419.332430308
103	3051413.7619241546
104	3051408.198796155
105	3051397.079918309
106	3051391.535235694
107	3051385.990553079
108	3051385.438292771
109	3045861.391783848
110	3045860.8456278476
111	3045828.1462393864
112	3045792.340119694
113	3045791.8004270787
114	3042004.1392283095
115	3042003.600972002
116	3042002.5413360023
117	3035766.709083233
118	3035766.182317387
119	3029506.2856250787
120	3027586.020157848
121	3025143.269014617
122	3022417.1461573862
123	3015570.06778754
124	3012062.385186463
125	3011984.541974309
126	3007441.262521386
127	3002461.9286316936
128	3001708.401348001
129	3001592.390946001
130	2997443.615991693
131	2997304.615262308
132	2997176.4087281544
133	2997137.6006003083
