tcount: 	 cost:
1.0	100094.5175999999
2.0	100094.5175999999
3.0	100094.5175999999
4.0	100094.5175999999
5.0	100094.5175999999
6.0	100094.5175999999
7.0	100094.5175999999
8.0	100094.5175999999
9.0	100094.5175999999
10.0	100094.5175999999
11.0	100094.5175999999
12.0	100094.5175999999
13.0	100094.5175999999
14.0	100094.5175999999
15.0	100094.5175999999
16.0	100094.5175999999
17.0	100094.5175999999
18.0	100094.5175999999
19.0	100094.5175999999
20.0	100094.5175999999
21.0	100094.5175999999
22.0	100094.5175999999
23.0	100094.5175999999
24.0	100094.5175999999
25.0	100094.5175999999
26.0	100094.5175999999
