tcount: 	 cost:
1.0	1951731.4151200326
2.0	1951731.4151200326
3.0	1951731.4151200326
4.0	1951731.4151200326
5.0	1951731.4151200326
6.0	1951731.4151200326
7.0	1951731.4151200326
8.0	1951731.4151200326
9.0	1951731.4151200326
10.0	1951731.4151200326
11.0	1951731.4151200326
12.0	1951731.4151200326
13.0	1951731.4151200326
14.0	1951731.4151200326
15.0	1951731.4151200326
16.0	1951731.4151200326
17.0	1951731.4151200326
18.0	1951731.4151200326
19.0	1951731.4151200326
20.0	1951731.4151200326
21.0	1951731.4151200326
22.0	1951731.4151200326
23.0	1951731.4151200326
24.0	1951731.4151200326
25.0	1951731.4151200326
26.0	1951731.4151200326
27.0	1951731.4151200326
28.0	1951731.4151200326
29.0	1951731.4151200326
30.0	1951731.4151200326
31.0	1951731.4151200326
32.0	1951731.4151200326
33.0	1951731.4151200326
34.0	1951731.4151200326
35.0	1951731.4151200326
36.0	1951731.4151200326
37.0	1951731.4151200326
38.0	1951731.4151200326
39.0	1951731.4151200326
40.0	1951731.4151200326
41.0	1951731.4151200326
