tcount: 	 cost:
1	126470.64637440004
2	126469.61046000003
3	126468.56917260002
4	126313.34799720002
5	126096.56288760003
6	125883.45527160003
7	125711.73153120004
8	125509.03874700004
9	125338.69607880004
10	124963.71749880005
11	124794.30790440005
12	124608.78638580005
13	124439.93276520005
14	124257.17003100005
15	124088.85465960004
16	123907.35453300003
17	123739.18258620003
18	123559.75815480003
19	123391.74735720002
20	123214.45440480001
21	123046.81480620001
22	122879.34225780002
23	122703.47555220002
24	122536.39782840002
25	122363.38254180002
26	122196.86079180002
27	122024.72327820002
28	121857.41297880001
29	121691.2860534
30	121525.58940180001
31	121360.01845020002
32	121199.32645980004
33	121040.16149160003
34	120881.87409720004
35	120724.10382660004
36	120566.83850520004
37	120409.85000760003
38	120253.23413460003
39	120097.12321080003
40	119785.41848700002
41	119630.59428540002
42	119475.89023380002
43	119331.2194134
44	119186.78216219999
45	119043.26597399998
46	118899.86657039999
47	118756.69192679999
48	118613.9756124
49	118471.3804872
50	118328.90214660001
51	118186.648566
52	118044.51177000001
53	117902.7165186
54	117761.0380518
55	117619.4807742
56	117477.9234966
57	117195.49203059998
58	117054.6178422
59	116913.86043839999
60	116773.22422379999
61	116632.92955379999
62	116492.75166839999
63	116352.79854299998
64	116212.9622022
65	116073.4718106
66	115934.43974819999
67	115934.43974819999
68	115934.43974819999
69	115934.43974819999
70	115934.43974819999
71	115934.43974819999
72	115934.43974819999
73	115934.43974819999
74	115934.43974819999
75	115934.43974819999
76	115934.43974819999
77	115934.43974819999
78	115934.43974819999
79	115934.43974819999
80	115934.43974819999
81	115934.43974819999
82	115934.43974819999
83	115934.43974819999
84	115934.43974819999
85	115934.43974819999
