tcount: 	 cost:
1.0	105822.9682686844
2.0	105822.9682686844
3.0	105822.9682686844
4.0	105822.9682686844
5.0	105822.9682686844
6.0	105822.9682686844
7.0	105822.9682686844
8.0	105822.9682686844
9.0	105822.9682686844
10.0	105822.9682686844
11.0	105822.9682686844
12.0	105822.9682686844
13.0	105822.9682686844
14.0	105822.9682686844
15.0	105822.9682686844
16.0	105822.9682686844
17.0	105822.9682686844
18.0	105822.9682686844
19.0	105822.9682686844
20.0	105822.9682686844
21.0	105822.9682686844
22.0	105822.9682686844
23.0	105822.9682686844
24.0	105822.9682686844
25.0	105822.9682686844
26.0	105822.9682686844
27.0	105822.9682686844
28.0	105822.9682686844
29.0	105822.9682686844
30.0	105822.9682686844
31.0	105822.9682686844
32.0	105822.9682686844
33.0	105822.9682686844
34.0	105822.9682686844
35.0	105822.9682686844
36.0	105822.9682686844
37.0	105822.9682686844
38.0	105822.9682686844
39.0	105822.9682686844
40.0	105822.9682686844
41.0	105822.9682686844
42.0	105822.9682686844
43.0	105822.9682686844
44.0	105822.9682686844
45.0	105822.9682686844
46.0	105822.9682686844
47.0	105822.9682686844
48.0	105822.9682686844
49.0	105822.9682686844
50.0	105822.9682686844
51.0	105822.9682686844
52.0	105822.9682686844
53.0	105822.9682686844
54.0	105822.9682686844
55.0	105822.9682686844
56.0	105822.9682686844
57.0	105822.9682686844
58.0	105822.9682686844
59.0	105822.9682686844
60.0	105822.9682686844
61.0	105822.9682686844
62.0	105822.9682686844
63.0	105822.9682686844
64.0	105822.9682686844
65.0	105822.9682686844
66.0	105822.9682686844
67.0	105822.9682686844
68.0	105822.9682686844
69.0	105822.9682686844
70.0	105822.9682686844
71.0	105822.9682686844
72.0	105822.9682686844
73.0	105822.9682686844
74.0	105822.9682686844
75.0	105822.9682686844
76.0	105822.9682686844
77.0	105822.9682686844
78.0	105822.9682686844
79.0	105822.9682686844
80.0	105822.9682686844
81.0	105822.9682686844
82.0	105822.9682686844
83.0	105822.9682686844
84.0	105822.9682686844
85.0	105822.9682686844
86.0	105822.9682686844
87.0	105822.9682686844
88.0	105822.9682686844
89.0	105822.9682686844
90.0	105822.9682686844
91.0	105822.9682686844
92.0	105822.9682686844
93.0	105822.9682686844
94.0	105822.9682686844
95.0	105822.9682686844
96.0	105822.9682686844
97.0	105822.9682686844
98.0	105822.9682686844
99.0	105822.9682686844
100.0	105822.9682686844
101.0	105822.9682686844
102.0	105822.9682686844
103.0	105822.9682686844
104.0	105822.9682686844
105.0	105822.9682686844
106.0	105822.9682686844
107.0	105822.9682686844
108.0	105822.9682686844
109.0	105822.9682686844
110.0	105822.9682686844
111.0	105822.9682686844
112.0	105822.9682686844
113.0	105822.9682686844
114.0	105822.9682686844
115.0	105822.9682686844
116.0	105822.9682686844
117.0	105822.9682686844
118.0	105822.9682686844
119.0	105822.9682686844
120.0	105822.9682686844
121.0	105822.9682686844
122.0	105822.9682686844
123.0	105822.9682686844
124.0	105822.9682686844
125.0	105822.9682686844
126.0	105822.9682686844
127.0	105822.9682686844
128.0	105822.9682686844
129.0	105822.9682686844
130.0	105822.9682686844
131.0	105822.9682686844
132.0	105822.9682686844
133.0	105822.9682686844
134.0	105822.9682686844
135.0	105822.9682686844
136.0	105822.9682686844
137.0	105822.9682686844
138.0	105822.9682686844
139.0	105822.9682686844
140.0	105822.9682686844
141.0	105822.9682686844
142.0	105822.9682686844
143.0	105822.9682686844
144.0	105822.9682686844
145.0	105822.9682686844
146.0	105822.9682686844
147.0	105822.9682686844
148.0	105822.9682686844
149.0	105822.9682686844
150.0	105822.9682686844
151.0	105822.9682686844
152.0	105822.9682686844
153.0	105822.9682686844
154.0	105822.9682686844
155.0	105822.9682686844
156.0	105822.9682686844
157.0	105822.9682686844
158.0	105822.9682686844
159.0	105822.9682686844
160.0	105822.9682686844
161.0	105822.9682686844
162.0	105822.9682686844
163.0	105822.9682686844
164.0	105822.9682686844
165.0	105822.9682686844
166.0	105822.9682686844
167.0	105822.9682686844
168.0	105822.9682686844
169.0	105822.9682686844
170.0	105822.9682686844
171.0	105822.9682686844
172.0	105822.9682686844
173.0	105822.9682686844
