tcount: 	 cost:
1	106977.67080000014
2	106977.67080000014
3	106977.67080000014
4	106977.67080000014
5	106977.67080000014
6	106977.67080000014
7	106977.67080000014
8	106977.67080000014
9	106977.67080000014
10	106977.67080000014
11	106977.67080000014
12	106977.67080000014
13	106977.67080000014
14	106977.67080000014
15	106977.67080000014
16	106977.67080000014
17	106977.67080000014
18	106977.67080000014
19	106977.67080000014
20	106977.67080000014
21	106977.67080000014
22	106977.67080000014
23	106977.67080000014
24	106977.67080000014
