22	854.15	854.15	447.41	854.15	521.98	626.38	447.41	521.98	854.15	854.15
23	835.61	835.61	437.70	835.61	510.65	612.78	437.70	510.65	835.61	835.61
24	570.53	570.53	298.85	570.53	348.66	418.39	298.85	348.66	570.53	570.53
25	348.56	348.56	182.58	348.56	213.01	255.61	182.58	213.01	348.56	348.56
26	416.86	416.86	218.36	416.86	254.75	305.70	218.36	254.75	416.86	416.86
27	695.96	695.96	364.55	695.96	425.31	510.37	364.55	425.31	695.96	695.96
28	497.95	497.95	260.83	497.95	304.30	365.16	260.83	304.30	497.95	497.95
29	6.61	6.61	3.46	6.61	4.04	4.85	3.46	4.04	6.61	6.61
10	707.99	707.99	370.85	707.99	432.66	519.19	370.85	432.66	707.99	707.99
11	729.83	729.83	382.29	729.83	446.01	535.21	382.29	446.01	729.83	729.83
12	452.85	452.85	237.21	452.85	276.74	332.09	237.21	276.74	452.85	452.85
13	469.24	469.24	245.79	469.24	286.76	344.11	245.79	286.76	469.24	469.24
14	7.65	7.65	4.01	7.65	4.68	5.61	4.01	4.68	7.65	7.65
15	7.87	7.87	4.12	7.87	4.81	5.77	4.12	4.81	7.87	7.87
16	7.40	7.40	3.88	7.40	4.53	5.43	3.88	4.53	7.40	7.40
17	6.72	6.72	3.52	6.72	4.11	4.93	3.52	4.11	6.72	6.72
18	7.17	7.17	3.76	7.17	4.38	5.26	3.76	4.38	7.17	7.17
19	6.79	6.79	3.56	6.79	4.15	4.98	3.56	4.15	6.79	6.79
0	24.31	24.31	12.74	24.31	14.86	17.83	12.74	14.86	24.31	24.31
1	24.50	24.50	12.84	24.50	14.98	17.97	12.84	14.98	24.50	24.50
2	24.03	24.03	12.59	24.03	14.68	17.62	12.59	14.68	24.03	24.03
3	24.20	24.20	12.68	24.20	14.79	17.75	12.68	14.79	24.20	24.20
4	24.61	24.61	12.89	24.61	15.04	18.05	12.89	15.04	24.61	24.61
5	23.96	23.96	12.55	23.96	14.64	17.57	12.55	14.64	23.96	23.96
6	24.86	24.86	13.02	24.86	15.19	18.23	13.02	15.19	24.86	24.86
7	920.10	920.10	481.96	920.10	562.28	674.74	481.96	562.28	920.10	920.10
8	477.61	477.61	250.18	477.61	291.88	350.25	250.18	291.88	477.61	477.61
9	810.86	810.86	424.74	810.86	495.53	594.63	424.74	495.53	810.86	810.86
20	7.30	7.30	3.82	7.30	4.46	5.35	3.82	4.46	7.30	7.30
21	7.17	7.17	3.76	7.17	4.38	5.26	3.76	4.38	7.17	7.17
