0	0.00	0.00	0.00	0.00	0.00
1	18.14	34.01	18.14	18.14	24.74
2	18.27	34.26	18.27	18.27	24.91
3	18.06	33.86	18.06	18.06	24.63
4	18.56	34.80	18.56	18.56	25.31
5	17.97	33.69	17.97	17.97	24.50
6	17.96	33.68	17.96	17.96	24.49
7	18.02	33.79	18.02	18.02	24.57
8	18.39	34.48	18.39	18.39	25.08
800	239.94	449.89	239.94	239.94	327.19
9	17.44	32.70	17.44	17.44	23.78
801	472.84	886.58	472.84	472.84	644.78
802	340.60	638.63	340.60	340.60	464.45
803	351.22	658.54	351.22	351.22	478.94
804	566.80	1062.75	566.80	566.80	772.91
805	514.54	964.76	514.54	514.54	701.65
806	395.35	741.28	395.35	395.35	539.11
807	560.49	1050.92	560.49	560.49	764.30
808	662.32	1241.85	662.32	662.32	903.16
809	357.29	669.92	357.29	357.29	487.21
1000	5.44	10.20	5.44	5.44	7.42
810	639.81	1199.64	639.81	639.81	872.47
811	567.83	1064.68	567.83	567.83	774.31
812	606.77	1137.69	606.77	606.77	827.41
813	280.05	525.09	280.05	280.05	381.89
814	332.84	624.07	332.84	332.84	453.87
815	462.36	866.93	462.36	462.36	630.49
816	231.32	433.73	231.32	231.32	315.44
817	504.31	945.58	504.31	504.31	687.70
818	321.87	603.51	321.87	321.87	438.91
819	337.10	632.06	337.10	337.10	459.68
820	242.45	454.59	242.45	242.45	330.61
821	372.57	698.57	372.57	372.57	508.05
1001	0.00	0.00	0.00	0.00	0.00
822	614.03	1151.31	614.03	614.03	837.31
823	410.17	769.07	410.17	410.17	559.32
824	532.79	998.98	532.79	532.79	726.53
825	637.50	1195.31	637.50	637.50	869.32
826	381.57	715.44	381.57	381.57	520.32
827	416.88	781.65	416.88	416.88	568.47
828	367.12	688.35	367.12	367.12	500.62
829	688.47	1290.88	688.47	688.47	938.82
830	571.24	1071.08	571.24	571.24	778.96
831	673.44	1262.70	673.44	673.44	918.33
832	495.03	928.18	495.03	495.03	675.04
833	364.37	683.19	364.37	364.37	496.87
834	334.97	628.07	334.97	334.97	456.78
835	519.17	973.44	519.17	519.17	707.96
836	506.54	949.76	506.54	506.54	690.74
837	521.00	976.88	521.00	521.00	710.45
838	631.41	1183.89	631.41	631.41	861.01
839	473.57	887.94	473.57	473.57	645.78
840	684.43	1283.31	684.43	684.43	933.31
841	564.43	1058.31	564.43	564.43	769.68
600	5.11	9.58	5.11	5.11	6.97
842	503.29	943.67	503.29	503.29	686.30
601	5.30	9.94	5.30	5.30	7.23
843	560.37	1050.69	560.37	560.37	764.14
602	4.93	9.24	4.93	4.93	6.72
844	389.72	730.73	389.72	389.72	531.44
603	4.88	9.15	4.88	4.88	6.65
845	381.01	714.39	381.01	381.01	519.56
604	5.16	9.68	5.16	5.16	7.04
846	360.99	676.86	360.99	360.99	492.26
605	5.11	9.58	5.11	5.11	6.97
847	274.51	514.71	274.51	274.51	374.33
606	4.91	9.21	4.91	4.91	6.70
848	405.02	759.41	405.02	405.02	552.30
607	5.43	10.18	5.43	5.43	7.40
849	599.01	1123.14	599.01	599.01	816.83
608	5.21	9.77	5.21	5.21	7.10
609	5.92	11.10	5.92	5.92	8.07
850	451.26	846.11	451.26	451.26	615.35
851	498.83	935.31	498.83	498.83	680.22
610	5.53	10.37	5.53	5.53	7.54
852	434.46	814.61	434.46	434.46	592.45
611	5.19	9.73	5.19	5.19	7.08
853	363.82	682.16	363.82	363.82	496.12
612	4.79	8.98	4.79	4.79	6.53
854	490.10	918.94	490.10	490.10	668.32
613	5.46	10.24	5.46	5.46	7.45
855	455.95	854.91	455.95	455.95	621.75
614	5.20	9.75	5.20	5.20	7.09
856	610.13	1143.99	610.13	610.13	832.00
615	5.56	10.43	5.56	5.56	7.58
857	362.08	678.90	362.08	362.08	493.75
616	5.48	10.28	5.48	5.48	7.47
858	375.98	704.96	375.98	375.98	512.70
617	5.01	9.39	5.01	5.01	6.83
859	337.14	632.14	337.14	337.14	459.74
618	5.36	10.05	5.36	5.36	7.31
619	5.12	9.60	5.12	5.12	6.98
860	676.98	1269.34	676.98	676.98	923.15
861	266.77	500.19	266.77	266.77	363.78
620	4.64	8.70	4.64	4.64	6.33
862	391.11	733.33	391.11	391.11	533.33
621	5.44	10.20	5.44	5.44	7.42
863	680.47	1275.88	680.47	680.47	927.91
622	5.26	9.86	5.26	5.26	7.17
864	472.90	886.69	472.90	472.90	644.86
623	4.87	9.13	4.87	4.87	6.64
865	679.61	1274.27	679.61	679.61	926.74
624	5.06	9.49	5.06	5.06	6.90
866	658.65	1234.97	658.65	658.65	898.16
625	5.02	9.41	5.02	5.02	6.85
867	489.92	918.60	489.92	489.92	668.07
626	5.58	10.46	5.58	5.58	7.61
868	347.66	651.86	347.66	347.66	474.08
627	5.36	10.05	5.36	5.36	7.31
869	434.30	814.31	434.30	434.30	592.23
628	5.14	9.64	5.14	5.14	7.01
629	5.38	10.09	5.38	5.38	7.34
870	618.03	1158.81	618.03	618.03	842.77
871	603.59	1131.73	603.59	603.59	823.08
630	4.36	8.18	4.36	4.36	5.95
872	341.78	640.84	341.78	341.78	466.06
631	5.02	9.41	5.02	5.02	6.85
873	487.89	914.79	487.89	487.89	665.30
632	4.62	8.66	4.62	4.62	6.30
874	387.30	726.19	387.30	387.30	528.14
633	5.53	10.37	5.53	5.53	7.54
875	263.14	493.39	263.14	263.14	358.83
634	5.15	9.66	5.15	5.15	7.02
876	501.08	939.53	501.08	501.08	683.29
635	5.31	9.96	5.31	5.31	7.24
877	551.52	1034.10	551.52	551.52	752.07
636	5.19	9.73	5.19	5.19	7.08
878	319.53	599.12	319.53	319.53	435.72
637	5.46	10.24	5.46	5.46	7.45
879	489.32	917.48	489.32	489.32	667.25
638	5.10	9.56	5.10	5.10	6.95
639	5.08	9.53	5.08	5.08	6.93
880	324.77	608.94	324.77	324.77	442.87
881	526.12	986.48	526.12	526.12	717.44
640	5.13	9.62	5.13	5.13	7.00
882	368.51	690.96	368.51	368.51	502.51
641	5.07	9.51	5.07	5.07	6.91
883	429.84	805.95	429.84	429.84	586.15
400	323.64	606.83	323.64	323.64	441.33
642	4.56	8.55	4.56	4.56	6.22
884	272.41	510.77	272.41	272.41	371.47
401	588.06	1102.61	588.06	588.06	801.90
643	5.26	9.86	5.26	5.26	7.17
885	579.46	1086.49	579.46	579.46	790.17
402	518.87	972.88	518.87	518.87	707.55
644	4.89	9.17	4.89	4.89	6.67
886	240.36	450.68	240.36	240.36	327.76
403	550.38	1031.96	550.38	550.38	750.52
645	5.41	10.14	5.41	5.41	7.38
887	382.39	716.98	382.39	382.39	521.44
404	613.28	1149.90	613.28	613.28	836.29
646	5.27	9.88	5.27	5.27	7.19
888	420.35	788.16	420.35	420.35	573.20
405	381.16	714.68	381.16	381.16	519.76
647	5.52	10.35	5.52	5.52	7.53
889	304.02	570.04	304.02	304.02	414.57
406	591.12	1108.35	591.12	591.12	806.07
648	5.02	9.41	5.02	5.02	6.85
407	599.45	1123.97	599.45	599.45	817.43
649	5.22	9.79	5.22	5.22	7.12
408	321.40	602.62	321.40	321.40	438.27
409	615.87	1154.76	615.87	615.87	839.82
890	537.19	1007.23	537.19	537.19	732.53
891	662.63	1242.43	662.63	662.63	903.59
650	5.02	9.41	5.02	5.02	6.85
892	414.00	776.25	414.00	414.00	564.55
651	5.55	10.41	5.55	5.55	7.57
893	262.97	493.07	262.97	262.97	358.60
410	545.11	1022.08	545.11	545.11	743.33
652	4.64	8.70	4.64	4.64	6.33
894	652.45	1223.34	652.45	652.45	889.70
411	478.52	897.23	478.52	478.52	652.53
653	4.92	9.23	4.92	4.92	6.71
895	374.36	701.93	374.36	374.36	510.49
412	355.93	667.37	355.93	355.93	485.36
654	4.78	8.96	4.78	4.78	6.52
896	680.50	1275.94	680.50	680.50	927.95
413	384.66	721.24	384.66	384.66	524.54
655	5.29	9.92	5.29	5.29	7.21
897	571.56	1071.68	571.56	571.56	779.40
414	240.12	450.23	240.12	240.12	327.44
656	5.11	9.58	5.11	5.11	6.97
898	547.84	1027.20	547.84	547.84	747.05
415	497.39	932.61	497.39	497.39	678.26
657	5.33	9.99	5.33	5.33	7.27
899	262.89	492.92	262.89	262.89	358.49
416	549.75	1030.78	549.75	549.75	749.66
658	5.16	9.68	5.16	5.16	7.04
417	331.59	621.73	331.59	331.59	452.17
659	5.19	9.73	5.19	5.19	7.08
418	395.42	741.41	395.42	395.42	539.21
419	636.51	1193.46	636.51	636.51	867.97
660	5.13	9.62	5.13	5.13	7.00
661	5.49	10.29	5.49	5.49	7.49
420	337.37	632.57	337.37	337.37	460.05
662	4.99	9.36	4.99	4.99	6.80
421	608.35	1140.66	608.35	608.35	829.57
663	4.52	8.48	4.52	4.52	6.16
422	625.82	1173.41	625.82	625.82	853.39
664	5.34	10.01	5.34	5.34	7.28
423	311.95	584.91	311.95	311.95	425.39
665	5.13	9.62	5.13	5.13	7.00
424	590.99	1108.11	590.99	590.99	805.90
666	4.90	9.19	4.90	4.90	6.68
425	511.72	959.48	511.72	511.72	697.80
667	5.11	9.58	5.11	5.11	6.97
426	241.44	452.70	241.44	241.44	329.24
668	5.01	9.39	5.01	5.01	6.83
427	251.79	472.11	251.79	251.79	343.35
669	4.94	9.26	4.94	4.94	6.74
428	392.78	736.46	392.78	392.78	535.61
429	523.78	982.09	523.78	523.78	714.25
670	5.65	10.59	5.65	5.65	7.70
671	5.40	10.13	5.40	5.40	7.36
430	509.34	955.01	509.34	509.34	694.55
672	4.94	9.26	4.94	4.94	6.74
431	579.26	1086.11	579.26	579.26	789.90
673	5.08	9.53	5.08	5.08	6.93
432	350.99	658.11	350.99	350.99	478.62
674	4.82	9.04	4.82	4.82	6.57
433	421.10	789.56	421.10	421.10	574.23
675	4.97	9.32	4.97	4.97	6.78
434	431.99	809.98	431.99	431.99	589.08
676	4.42	8.29	4.42	4.42	6.03
435	317.28	594.90	317.28	317.28	432.65
677	5.25	9.84	5.25	5.25	7.16
436	547.95	1027.41	547.95	547.95	747.20
678	4.79	8.98	4.79	4.79	6.53
437	370.08	693.90	370.08	370.08	504.65
679	5.46	10.24	5.46	5.46	7.45
438	366.77	687.69	366.77	366.77	500.14
439	576.60	1081.13	576.60	576.60	786.27
680	5.41	10.14	5.41	5.41	7.38
681	5.32	9.98	5.32	5.32	7.25
440	310.40	582.00	310.40	310.40	423.27
682	5.76	10.80	5.76	5.76	7.85
441	458.72	860.10	458.72	458.72	625.53
683	5.16	9.68	5.16	5.16	7.04
200	17.28	32.40	17.28	17.28	23.56
442	540.52	1013.48	540.52	540.52	737.07
684	4.94	9.26	4.94	4.94	6.74
201	18.20	34.13	18.20	18.20	24.82
443	684.22	1282.91	684.22	684.22	933.03
685	5.60	10.50	5.60	5.60	7.64
202	18.45	34.59	18.45	18.45	25.16
444	661.16	1239.68	661.16	661.16	901.58
686	5.57	10.44	5.57	5.57	7.60
203	18.89	35.42	18.89	18.89	25.76
445	334.92	627.98	334.92	334.92	456.71
687	6.32	11.85	6.32	6.32	8.62
204	18.12	33.98	18.12	18.12	24.71
446	279.43	523.93	279.43	279.43	381.04
688	5.44	10.20	5.44	5.44	7.42
205	17.88	33.53	17.88	17.88	24.38
447	437.73	820.74	437.73	437.73	596.90
689	5.07	9.51	5.07	5.07	6.91
206	17.86	33.49	17.86	17.86	24.35
448	332.92	624.23	332.92	332.92	453.98
207	17.11	32.08	17.11	17.11	23.33
449	301.12	564.60	301.12	301.12	410.62
208	18.29	34.29	18.29	18.29	24.94
209	18.25	34.22	18.25	18.25	24.89
690	5.20	9.75	5.20	5.20	7.09
691	4.95	9.28	4.95	4.95	6.75
450	641.26	1202.36	641.26	641.26	874.45
692	5.02	9.41	5.02	5.02	6.85
451	644.53	1208.49	644.53	644.53	878.90
693	4.77	8.94	4.77	4.77	6.50
210	18.05	33.84	18.05	18.05	24.61
452	581.34	1090.01	581.34	581.34	792.74
694	5.14	9.64	5.14	5.14	7.01
211	18.34	34.39	18.34	18.34	25.01
453	565.43	1060.18	565.43	565.43	771.04
695	5.39	10.11	5.39	5.39	7.35
212	18.87	35.38	18.87	18.87	25.73
454	295.06	553.24	295.06	295.06	402.35
696	5.36	10.05	5.36	5.36	7.31
213	18.17	34.07	18.17	18.17	24.78
455	256.97	481.82	256.97	256.97	350.41
697	4.23	7.93	4.23	4.23	5.77
214	19.02	35.66	19.02	19.02	25.94
456	461.65	865.59	461.65	461.65	629.52
698	5.13	9.62	5.13	5.13	7.00
215	19.15	35.91	19.15	19.15	26.11
457	343.36	643.80	343.36	343.36	468.22
699	5.39	10.11	5.39	5.39	7.35
