0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	34.01	34.01	18.14	24.74	24.74	24.74	34.01	15.12	15.12	15.12
2	34.26	34.26	18.27	24.91	24.91	24.91	34.26	15.23	15.23	15.23
3	33.86	33.86	18.06	24.63	24.63	24.63	33.86	15.05	15.05	15.05
4	34.80	34.80	18.56	25.31	25.31	25.31	34.80	15.47	15.47	15.47
5	33.69	33.69	17.97	24.50	24.50	24.50	33.69	14.98	14.98	14.98
6	33.68	33.68	17.96	24.49	24.49	24.49	33.68	14.97	14.97	14.97
7	33.79	33.79	18.02	24.57	24.57	24.57	33.79	15.02	15.02	15.02
8	34.48	34.48	18.39	25.08	25.08	25.08	34.48	15.33	15.33	15.33
800	449.89	449.89	239.94	327.19	327.19	327.19	449.89	199.95	199.95	199.95
9	32.70	32.70	17.44	23.78	23.78	23.78	32.70	14.53	14.53	14.53
801	886.58	886.58	472.84	644.78	644.78	644.78	886.58	394.03	394.03	394.03
802	638.63	638.63	340.60	464.45	464.45	464.45	638.63	283.83	283.83	283.83
803	658.54	658.54	351.22	478.94	478.94	478.94	658.54	292.68	292.68	292.68
804	1062.75	1062.75	566.80	772.91	772.91	772.91	1062.75	472.33	472.33	472.33
805	964.76	964.76	514.54	701.65	701.65	701.65	964.76	428.78	428.78	428.78
806	741.28	741.28	395.35	539.11	539.11	539.11	741.28	329.46	329.46	329.46
807	1050.92	1050.92	560.49	764.30	764.30	764.30	1050.92	467.08	467.08	467.08
808	1241.85	1241.85	662.32	903.16	903.16	903.16	1241.85	551.93	551.93	551.93
809	669.92	669.92	357.29	487.21	487.21	487.21	669.92	297.74	297.74	297.74
1000	10.20	10.20	5.44	7.42	7.42	7.42	10.20	4.53	4.53	4.53
810	1199.64	1199.64	639.81	872.47	872.47	872.47	1199.64	533.18	533.18	533.18
811	1064.68	1064.68	567.83	774.31	774.31	774.31	1064.68	473.19	473.19	473.19
812	1137.69	1137.69	606.77	827.41	827.41	827.41	1137.69	505.64	505.64	505.64
813	525.09	525.09	280.05	381.89	381.89	381.89	525.09	233.38	233.38	233.38
814	624.07	624.07	332.84	453.87	453.87	453.87	624.07	277.37	277.37	277.37
815	866.93	866.93	462.36	630.49	630.49	630.49	866.93	385.30	385.30	385.30
816	433.73	433.73	231.32	315.44	315.44	315.44	433.73	192.77	192.77	192.77
817	945.58	945.58	504.31	687.70	687.70	687.70	945.58	420.26	420.26	420.26
818	603.51	603.51	321.87	438.91	438.91	438.91	603.51	268.23	268.23	268.23
819	632.06	632.06	337.10	459.68	459.68	459.68	632.06	280.92	280.92	280.92
820	454.59	454.59	242.45	330.61	330.61	330.61	454.59	202.04	202.04	202.04
821	698.57	698.57	372.57	508.05	508.05	508.05	698.57	310.48	310.48	310.48
1001	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
822	1151.31	1151.31	614.03	837.31	837.31	837.31	1151.31	511.69	511.69	511.69
823	769.07	769.07	410.17	559.32	559.32	559.32	769.07	341.81	341.81	341.81
824	998.98	998.98	532.79	726.53	726.53	726.53	998.98	443.99	443.99	443.99
825	1195.31	1195.31	637.50	869.32	869.32	869.32	1195.31	531.25	531.25	531.25
826	715.44	715.44	381.57	520.32	520.32	520.32	715.44	317.98	317.98	317.98
827	781.65	781.65	416.88	568.47	568.47	568.47	781.65	347.40	347.40	347.40
828	688.35	688.35	367.12	500.62	500.62	500.62	688.35	305.93	305.93	305.93
829	1290.88	1290.88	688.47	938.82	938.82	938.82	1290.88	573.73	573.73	573.73
830	1071.08	1071.08	571.24	778.96	778.96	778.96	1071.08	476.03	476.03	476.03
831	1262.70	1262.70	673.44	918.33	918.33	918.33	1262.70	561.20	561.20	561.20
832	928.18	928.18	495.03	675.04	675.04	675.04	928.18	412.53	412.53	412.53
833	683.19	683.19	364.37	496.87	496.87	496.87	683.19	303.64	303.64	303.64
834	628.07	628.07	334.97	456.78	456.78	456.78	628.07	279.14	279.14	279.14
835	973.44	973.44	519.17	707.96	707.96	707.96	973.44	432.64	432.64	432.64
836	949.76	949.76	506.54	690.74	690.74	690.74	949.76	422.12	422.12	422.12
837	976.88	976.88	521.00	710.45	710.45	710.45	976.88	434.17	434.17	434.17
838	1183.89	1183.89	631.41	861.01	861.01	861.01	1183.89	526.18	526.18	526.18
839	887.94	887.94	473.57	645.78	645.78	645.78	887.94	394.64	394.64	394.64
840	1283.31	1283.31	684.43	933.31	933.31	933.31	1283.31	570.36	570.36	570.36
841	1058.31	1058.31	564.43	769.68	769.68	769.68	1058.31	470.36	470.36	470.36
600	9.58	9.58	5.11	6.97	6.97	6.97	9.58	4.26	4.26	4.26
842	943.67	943.67	503.29	686.30	686.30	686.30	943.67	419.41	419.41	419.41
601	9.94	9.94	5.30	7.23	7.23	7.23	9.94	4.42	4.42	4.42
843	1050.69	1050.69	560.37	764.14	764.14	764.14	1050.69	466.98	466.98	466.98
602	9.24	9.24	4.93	6.72	6.72	6.72	9.24	4.11	4.11	4.11
844	730.73	730.73	389.72	531.44	531.44	531.44	730.73	324.77	324.77	324.77
603	9.15	9.15	4.88	6.65	6.65	6.65	9.15	4.07	4.07	4.07
845	714.39	714.39	381.01	519.56	519.56	519.56	714.39	317.51	317.51	317.51
604	9.68	9.68	5.16	7.04	7.04	7.04	9.68	4.30	4.30	4.30
846	676.86	676.86	360.99	492.26	492.26	492.26	676.86	300.83	300.83	300.83
605	9.58	9.58	5.11	6.97	6.97	6.97	9.58	4.26	4.26	4.26
847	514.71	514.71	274.51	374.33	374.33	374.33	514.71	228.76	228.76	228.76
606	9.21	9.21	4.91	6.70	6.70	6.70	9.21	4.09	4.09	4.09
848	759.41	759.41	405.02	552.30	552.30	552.30	759.41	337.52	337.52	337.52
607	10.18	10.18	5.43	7.40	7.40	7.40	10.18	4.53	4.53	4.53
849	1123.14	1123.14	599.01	816.83	816.83	816.83	1123.14	499.18	499.18	499.18
608	9.77	9.77	5.21	7.10	7.10	7.10	9.77	4.34	4.34	4.34
609	11.10	11.10	5.92	8.07	8.07	8.07	11.10	4.93	4.93	4.93
850	846.11	846.11	451.26	615.35	615.35	615.35	846.11	376.05	376.05	376.05
851	935.31	935.31	498.83	680.22	680.22	680.22	935.31	415.69	415.69	415.69
610	10.37	10.37	5.53	7.54	7.54	7.54	10.37	4.61	4.61	4.61
852	814.61	814.61	434.46	592.45	592.45	592.45	814.61	362.05	362.05	362.05
611	9.73	9.73	5.19	7.08	7.08	7.08	9.73	4.33	4.33	4.33
853	682.16	682.16	363.82	496.12	496.12	496.12	682.16	303.18	303.18	303.18
612	8.98	8.98	4.79	6.53	6.53	6.53	8.98	3.99	3.99	3.99
854	918.94	918.94	490.10	668.32	668.32	668.32	918.94	408.42	408.42	408.42
613	10.24	10.24	5.46	7.45	7.45	7.45	10.24	4.55	4.55	4.55
855	854.91	854.91	455.95	621.75	621.75	621.75	854.91	379.96	379.96	379.96
614	9.75	9.75	5.20	7.09	7.09	7.09	9.75	4.33	4.33	4.33
856	1143.99	1143.99	610.13	832.00	832.00	832.00	1143.99	508.44	508.44	508.44
615	10.43	10.43	5.56	7.58	7.58	7.58	10.43	4.63	4.63	4.63
857	678.90	678.90	362.08	493.75	493.75	493.75	678.90	301.73	301.73	301.73
616	10.28	10.28	5.48	7.47	7.47	7.47	10.28	4.57	4.57	4.57
858	704.96	704.96	375.98	512.70	512.70	512.70	704.96	313.32	313.32	313.32
617	9.39	9.39	5.01	6.83	6.83	6.83	9.39	4.18	4.18	4.18
859	632.14	632.14	337.14	459.74	459.74	459.74	632.14	280.95	280.95	280.95
618	10.05	10.05	5.36	7.31	7.31	7.31	10.05	4.47	4.47	4.47
619	9.60	9.60	5.12	6.98	6.98	6.98	9.60	4.27	4.27	4.27
860	1269.34	1269.34	676.98	923.15	923.15	923.15	1269.34	564.15	564.15	564.15
861	500.19	500.19	266.77	363.78	363.78	363.78	500.19	222.31	222.31	222.31
620	8.70	8.70	4.64	6.33	6.33	6.33	8.70	3.87	3.87	3.87
862	733.33	733.33	391.11	533.33	533.33	533.33	733.33	325.93	325.93	325.93
621	10.20	10.20	5.44	7.42	7.42	7.42	10.20	4.53	4.53	4.53
863	1275.88	1275.88	680.47	927.91	927.91	927.91	1275.88	567.06	567.06	567.06
622	9.86	9.86	5.26	7.17	7.17	7.17	9.86	4.38	4.38	4.38
864	886.69	886.69	472.90	644.86	644.86	644.86	886.69	394.08	394.08	394.08
623	9.13	9.13	4.87	6.64	6.64	6.64	9.13	4.06	4.06	4.06
865	1274.27	1274.27	679.61	926.74	926.74	926.74	1274.27	566.34	566.34	566.34
624	9.49	9.49	5.06	6.90	6.90	6.90	9.49	4.22	4.22	4.22
866	1234.97	1234.97	658.65	898.16	898.16	898.16	1234.97	548.88	548.88	548.88
625	9.41	9.41	5.02	6.85	6.85	6.85	9.41	4.18	4.18	4.18
867	918.60	918.60	489.92	668.07	668.07	668.07	918.60	408.27	408.27	408.27
626	10.46	10.46	5.58	7.61	7.61	7.61	10.46	4.65	4.65	4.65
868	651.86	651.86	347.66	474.08	474.08	474.08	651.86	289.72	289.72	289.72
627	10.05	10.05	5.36	7.31	7.31	7.31	10.05	4.47	4.47	4.47
869	814.31	814.31	434.30	592.23	592.23	592.23	814.31	361.92	361.92	361.92
628	9.64	9.64	5.14	7.01	7.01	7.01	9.64	4.28	4.28	4.28
629	10.09	10.09	5.38	7.34	7.34	7.34	10.09	4.48	4.48	4.48
870	1158.81	1158.81	618.03	842.77	842.77	842.77	1158.81	515.03	515.03	515.03
871	1131.73	1131.73	603.59	823.08	823.08	823.08	1131.73	502.99	502.99	502.99
630	8.18	8.18	4.36	5.95	5.95	5.95	8.18	3.63	3.63	3.63
872	640.84	640.84	341.78	466.06	466.06	466.06	640.84	284.82	284.82	284.82
631	9.41	9.41	5.02	6.85	6.85	6.85	9.41	4.18	4.18	4.18
873	914.79	914.79	487.89	665.30	665.30	665.30	914.79	406.58	406.58	406.58
632	8.66	8.66	4.62	6.30	6.30	6.30	8.66	3.85	3.85	3.85
874	726.19	726.19	387.30	528.14	528.14	528.14	726.19	322.75	322.75	322.75
633	10.37	10.37	5.53	7.54	7.54	7.54	10.37	4.61	4.61	4.61
875	493.39	493.39	263.14	358.83	358.83	358.83	493.39	219.28	219.28	219.28
634	9.66	9.66	5.15	7.02	7.02	7.02	9.66	4.29	4.29	4.29
876	939.53	939.53	501.08	683.29	683.29	683.29	939.53	417.57	417.57	417.57
635	9.96	9.96	5.31	7.24	7.24	7.24	9.96	4.43	4.43	4.43
877	1034.10	1034.10	551.52	752.07	752.07	752.07	1034.10	459.60	459.60	459.60
636	9.73	9.73	5.19	7.08	7.08	7.08	9.73	4.33	4.33	4.33
878	599.12	599.12	319.53	435.72	435.72	435.72	599.12	266.28	266.28	266.28
637	10.24	10.24	5.46	7.45	7.45	7.45	10.24	4.55	4.55	4.55
879	917.48	917.48	489.32	667.25	667.25	667.25	917.48	407.77	407.77	407.77
638	9.56	9.56	5.10	6.95	6.95	6.95	9.56	4.25	4.25	4.25
639	9.53	9.53	5.08	6.93	6.93	6.93	9.53	4.23	4.23	4.23
880	608.94	608.94	324.77	442.87	442.87	442.87	608.94	270.64	270.64	270.64
881	986.48	986.48	526.12	717.44	717.44	717.44	986.48	438.43	438.43	438.43
640	9.62	9.62	5.13	7.00	7.00	7.00	9.62	4.28	4.28	4.28
882	690.96	690.96	368.51	502.51	502.51	502.51	690.96	307.09	307.09	307.09
641	9.51	9.51	5.07	6.91	6.91	6.91	9.51	4.23	4.23	4.23
883	805.95	805.95	429.84	586.15	586.15	586.15	805.95	358.20	358.20	358.20
400	606.83	606.83	323.64	441.33	441.33	441.33	606.83	269.70	269.70	269.70
642	8.55	8.55	4.56	6.22	6.22	6.22	8.55	3.80	3.80	3.80
884	510.77	510.77	272.41	371.47	371.47	371.47	510.77	227.01	227.01	227.01
401	1102.61	1102.61	588.06	801.90	801.90	801.90	1102.61	490.05	490.05	490.05
643	9.86	9.86	5.26	7.17	7.17	7.17	9.86	4.38	4.38	4.38
885	1086.49	1086.49	579.46	790.17	790.17	790.17	1086.49	482.88	482.88	482.88
402	972.88	972.88	518.87	707.55	707.55	707.55	972.88	432.39	432.39	432.39
644	9.17	9.17	4.89	6.67	6.67	6.67	9.17	4.07	4.07	4.07
886	450.68	450.68	240.36	327.76	327.76	327.76	450.68	200.30	200.30	200.30
403	1031.96	1031.96	550.38	750.52	750.52	750.52	1031.96	458.65	458.65	458.65
645	10.14	10.14	5.41	7.38	7.38	7.38	10.14	4.51	4.51	4.51
887	716.98	716.98	382.39	521.44	521.44	521.44	716.98	318.66	318.66	318.66
404	1149.90	1149.90	613.28	836.29	836.29	836.29	1149.90	511.07	511.07	511.07
646	9.88	9.88	5.27	7.19	7.19	7.19	9.88	4.39	4.39	4.39
888	788.16	788.16	420.35	573.20	573.20	573.20	788.16	350.29	350.29	350.29
405	714.68	714.68	381.16	519.76	519.76	519.76	714.68	317.63	317.63	317.63
647	10.35	10.35	5.52	7.53	7.53	7.53	10.35	4.60	4.60	4.60
889	570.04	570.04	304.02	414.57	414.57	414.57	570.04	253.35	253.35	253.35
406	1108.35	1108.35	591.12	806.07	806.07	806.07	1108.35	492.60	492.60	492.60
648	9.41	9.41	5.02	6.85	6.85	6.85	9.41	4.18	4.18	4.18
407	1123.97	1123.97	599.45	817.43	817.43	817.43	1123.97	499.54	499.54	499.54
649	9.79	9.79	5.22	7.12	7.12	7.12	9.79	4.35	4.35	4.35
408	602.62	602.62	321.40	438.27	438.27	438.27	602.62	267.83	267.83	267.83
