0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	15.12	24.74	12.96	18.14	24.74	34.01	34.01	15.12	12.96	34.01	15.12	15.12	34.01	12.96	34.01	34.01	24.74	24.74	18.14	18.14
2	15.23	24.91	13.05	18.27	24.91	34.26	34.26	15.23	13.05	34.26	15.23	15.23	34.26	13.05	34.26	34.26	24.91	24.91	18.27	18.27
3	15.05	24.63	12.90	18.06	24.63	33.86	33.86	15.05	12.90	33.86	15.05	15.05	33.86	12.90	33.86	33.86	24.63	24.63	18.06	18.06
4	15.47	25.31	13.26	18.56	25.31	34.80	34.80	15.47	13.26	34.80	15.47	15.47	34.80	13.26	34.80	34.80	25.31	25.31	18.56	18.56
5	14.98	24.50	12.84	17.97	24.50	33.69	33.69	14.98	12.84	33.69	14.98	14.98	33.69	12.84	33.69	33.69	24.50	24.50	17.97	17.97
6	14.97	24.49	12.83	17.96	24.49	33.68	33.68	14.97	12.83	33.68	14.97	14.97	33.68	12.83	33.68	33.68	24.49	24.49	17.96	17.96
7	15.02	24.57	12.87	18.02	24.57	33.79	33.79	15.02	12.87	33.79	15.02	15.02	33.79	12.87	33.79	33.79	24.57	24.57	18.02	18.02
8	15.33	25.08	13.14	18.39	25.08	34.48	34.48	15.33	13.14	34.48	15.33	15.33	34.48	13.14	34.48	34.48	25.08	25.08	18.39	18.39
800	199.95	327.19	171.39	239.94	327.19	449.89	449.89	199.95	171.39	449.89	199.95	199.95	449.89	171.39	449.89	449.89	327.19	327.19	239.94	239.94
9	14.53	23.78	12.46	17.44	23.78	32.70	32.70	14.53	12.46	32.70	14.53	14.53	32.70	12.46	32.70	32.70	23.78	23.78	17.44	17.44
801	394.03	644.78	337.74	472.84	644.78	886.58	886.58	394.03	337.74	886.58	394.03	394.03	886.58	337.74	886.58	886.58	644.78	644.78	472.84	472.84
802	283.83	464.45	243.29	340.60	464.45	638.63	638.63	283.83	243.29	638.63	283.83	283.83	638.63	243.29	638.63	638.63	464.45	464.45	340.60	340.60
803	292.68	478.94	250.87	351.22	478.94	658.54	658.54	292.68	250.87	658.54	292.68	292.68	658.54	250.87	658.54	658.54	478.94	478.94	351.22	351.22
804	472.33	772.91	404.86	566.80	772.91	1062.75	1062.75	472.33	404.86	1062.75	472.33	472.33	1062.75	404.86	1062.75	1062.75	772.91	772.91	566.80	566.80
805	428.78	701.65	367.53	514.54	701.65	964.76	964.76	428.78	367.53	964.76	428.78	428.78	964.76	367.53	964.76	964.76	701.65	701.65	514.54	514.54
806	329.46	539.11	282.39	395.35	539.11	741.28	741.28	329.46	282.39	741.28	329.46	329.46	741.28	282.39	741.28	741.28	539.11	539.11	395.35	395.35
807	467.08	764.30	400.35	560.49	764.30	1050.92	1050.92	467.08	400.35	1050.92	467.08	467.08	1050.92	400.35	1050.92	1050.92	764.30	764.30	560.49	560.49
808	551.93	903.16	473.09	662.32	903.16	1241.85	1241.85	551.93	473.09	1241.85	551.93	551.93	1241.85	473.09	1241.85	1241.85	903.16	903.16	662.32	662.32
809	297.74	487.21	255.21	357.29	487.21	669.92	669.92	297.74	255.21	669.92	297.74	297.74	669.92	255.21	669.92	669.92	487.21	487.21	357.29	357.29
1000	4.53	7.42	3.89	5.44	7.42	10.20	10.20	4.53	3.89	10.20	4.53	4.53	10.20	3.89	10.20	10.20	7.42	7.42	5.44	5.44
810	533.18	872.47	457.01	639.81	872.47	1199.64	1199.64	533.18	457.01	1199.64	533.18	533.18	1199.64	457.01	1199.64	1199.64	872.47	872.47	639.81	639.81
811	473.19	774.31	405.59	567.83	774.31	1064.68	1064.68	473.19	405.59	1064.68	473.19	473.19	1064.68	405.59	1064.68	1064.68	774.31	774.31	567.83	567.83
812	505.64	827.41	433.41	606.77	827.41	1137.69	1137.69	505.64	433.41	1137.69	505.64	505.64	1137.69	433.41	1137.69	1137.69	827.41	827.41	606.77	606.77
813	233.38	381.89	200.04	280.05	381.89	525.09	525.09	233.38	200.04	525.09	233.38	233.38	525.09	200.04	525.09	525.09	381.89	381.89	280.05	280.05
814	277.37	453.87	237.74	332.84	453.87	624.07	624.07	277.37	237.74	624.07	277.37	277.37	624.07	237.74	624.07	624.07	453.87	453.87	332.84	332.84
815	385.30	630.49	330.26	462.36	630.49	866.93	866.93	385.30	330.26	866.93	385.30	385.30	866.93	330.26	866.93	866.93	630.49	630.49	462.36	462.36
