987	1001	0
558	809	0.00
50	1001	0
200	429	0.01
373	1001	0
160	389	0.01
711	1001	0
542	1001	0
900	987	0.00
226	1001	0
486	1001	0
339	1001	0
824	1001	0
529	780	0.00
16	1001	0
930	1001	0
119	348	0.01
210	1001	0
545	796	0.00
144	373	0.01
30	259	0.01
971	1001	0
558	1001	0
768	1001	0
610	861	0.00
785	982	0.00
154	1001	0
470	1001	0
501	1001	0
599	1001	0
592	1001	0
614	1001	0
601	852	0.00
135	364	0.01
14	243	0.01
129	1001	0
99	328	0.01
128	357	0.01
695	946	0.00
583	1001	0
7	1001	0
655	1001	0
173	402	0.01
66	1001	0
727	1001	0
980	1001	0
980	1000	0.00
21	250	0.01
182	411	0.01
113	1001	0
686	937	0.00
25	1001	0
720	1001	0
420	1001	0
696	1001	0
235	1001	0
648	899	0.00
0	288	0
0	287	0
0	289	0
549	1001	0
849	1001	0
348	1001	0
0	280	0
0	282	0
0	281	0
0	284	0
57	1001	0
0	283	0
0	286	0
195	1001	0
0	285	0
122	1001	0
680	1001	0
441	470	0.00
480	731	0.00
91	1001	0
592	843	0.00
704	955	0.00
533	1001	0
0	277	0
0	276	0
0	279	0
0	278	0
736	1001	0
567	818	0.00
180	409	0.01
793	1001	0
0	271	0
0	270	0
0	273	0
0	272	0
0	275	0
0	274	0
574	825	0.00
323	1001	0
445	1001	0
679	930	0.00
68	297	0.01
292	1001	0
937	1001	0
527	778	0.00
538	789	0.00
436	1001	0
946	1001	0
722	973	0.00
833	1001	0
0	299	0
0	298	0
162	391	0.01
151	380	0.01
332	1001	0
0	291	0
0	290	0
890	1001	0
0	293	0
0	292	0
0	295	0
921	1001	0
0	294	0
0	297	0
0	296	0
526	1001	0
357	1001	0
34	1001	0
693	944	0.00
48	1001	0
709	1001	0
411	1001	0
547	798	0.00
687	1001	0
842	1001	0
242	1001	0
955	1001	0
689	1001	0
603	854	0.00
574	1001	0
840	1001	0
928	1001	0
202	431	0.01
413	1001	0
355	1001	0
12	241	0.01
576	1001	0
759	1001	0
281	460	0.00
646	1001	0
146	375	0.01
170	1001	0
815	1001	0
688	939	0.00
0	701	0
0	700	0
117	346	0.01
88	317	0.01
702	1001	0
82	1001	0
469	681	0.00
391	1001	0
217	1001	0
469	683	0.00
32	261	0.01
469	682	0.00
473	715	0.00
473	716	0.00
463	1001	0
473	719	0.00
171	400	0.01
473	717	0.00
473	718	0.00
639	1001	0
41	1001	0
97	326	0.01
305	1001	0
639	890	0.00
126	355	0.01
104	1001	0
551	1001	0
153	382	0.01
471	701	0.00
650	901	0.00
817	1001	0
471	700	0.00
471	703	0.00
865	1001	0
471	702	0.00
469	685	0.00
469	684	0.00
469	687	0.00
469	686	0.00
704	1001	0
469	689	0.00
664	1001	0
469	688	0.00
179	1001	0
795	1001	0
752	1001	0
219	1001	0
267	1001	0
883	1001	0
646	897	0.00
996	1001	0
471	705	0.00
471	704	0.00
777	1001	0
471	706	0.00
177	1001	0
974	996	0.00
89	1001	0
468	1001	0
319	461	0.00
702	953	0.00
84	1001	0
285	1001	0
518	769	0.00
770	1001	0
724	975	0.00
300	1001	0
398	1001	0
565	816	0.00
307	1001	0
953	1001	0
461	1001	0
659	910	0.00
508	1001	0
172	1001	0
572	823	0.00
594	845	0.00
432	469	0.00
978	1001	0
260	1001	0
197	1001	0
682	1001	0
905	1001	0
212	1001	0
973	1001	0
443	1001	0
0	637	0
64	1001	0
0	636	0
0	639	0
164	393	0.01
0	638	0
657	1001	0
691	942	0.00
0	640	0
461	580	0.00
0	642	0
0	641	0
461	582	0.00
0	644	0
461	581	0.00
0	643	0
461	584	0.00
0	646	0
872	1001	0
461	583	0.00
0	645	0
461	586	0.00
461	585	0.00
826	1001	0
461	588	0.00
95	324	0.01
461	587	0.00
461	589	0.00
139	368	0.01
810	1001	0
491	742	0.00
0	626	0
944	1001	0
0	625	0
0	628	0
0	627	0
0	629	0
438	1001	0
224	1001	0
725	1001	0
0	631	0
0	630	0
461	571	0.00
0	633	0
461	570	0.00
0	632	0
461	573	0.00
585	1001	0
0	635	0
461	572	0.00
0	634	0
461	575	0.00
461	574	0.00
461	577	0.00
190	1001	0
461	576	0.00
461	579	0.00
509	760	0.00
461	578	0.00
876	1001	0
0	659	0
0	658	0
506	1001	0
346	1001	0
0	662	0
822	1001	0
0	661	0
106	1001	0
0	664	0
0	663	0
0	666	0
0	665	0
607	1001	0
0	668	0
0	667	0
431	1001	0
630	881	0.00
2	231	0.01
124	353	0.01
0	660	0
375	1001	0
447	1001	0
0	648	0
0	647	0
775	1001	0
0	649	0
535	1001	0
0	651	0
0	650	0
675	926	0.00
461	591	0.00
0	653	0
461	590	0.00
0	652	0
461	593	0.00
0	655	0
461	592	0.00
0	654	0
0	657	0
0	656	0
148	377	0.01
274	1001	0
186	415	0.01
734	1001	0
396	1001	0
18	247	0.01
489	740	0.00
708	959	0.00
650	1001	0
0	600	0
211	440	0.01
120	1001	0
581	1001	0
0	602	0
0	601	0
603	1001	0
964	1001	0
418	1001	0
278	1001	0
950	993	0.00
136	1001	0
475	726	0.00
43	1001	0
41	270	0.01
475	724	0.00
475	725	0.00
366	1001	0
534	785	0.00
570	821	0.00
147	1001	0
133	362	0.01
949	992	0.00
140	1001	0
215	1001	0
387	464	0.00
637	1001	0
14	1001	0
440	1001	0
493	1001	0
515	1001	0
596	847	0.00
0	615	0
0	614	0
0	617	0
0	616	0
0	619	0
585	836	0.00
0	618	0
644	895	0.00
754	1001	0
484	1001	0
0	620	0
461	560	0.00
0	622	0
57	286	0.01
0	621	0
461	562	0.00
0	624	0
461	561	0.00
0	623	0
461	564	0.00
461	563	0.00
829	1001	0
461	566	0.00
745	1001	0
461	565	0.00
461	568	0.00
23	1001	0
461	567	0.00
461	569	0.00
244	1001	0
156	1001	0
0	604	0
0	603	0
0	606	0
0	605	0
0	608	0
0	607	0
994	1001	0
77	1001	0
0	609	0
127	1001	0
0	611	0
0	610	0
227	456	0.01
0	613	0
0	612	0
666	1001	0
461	559	0.00
461	558	0.00
459	481	0.00
490	1001	0
